Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
?,?,,FM EP,,"Mode Select, Rulue Opening & Puzzle Editor, Rulue Puzzle 3",
?,?,,Synth Stab Chord,,Rulue Puzzle 4,
Puyo Puyo Tsuu (SEGA Saturn),,"(Released: October 27, 1995)",,"(Music by: Katsumi Tanaka, Tomonori Minami, Einosuke Nagao, Tsuyoshi Matsushima, Nobuaki Yamasaki)",,
Roland,SOUND Canvas SC-55,Capital,083 Syn. Calliope,,Floor 1,
Yamaha,MU80,XG Voice -> Bank 0,001 GrandPno,,-Used throughout the soundtrack-,
Yamaha,MU80,XG Voice -> Bank 0,004 HnkyTonk,,Rally Mode Theme A,
Yamaha,MU80,XG Voice -> Bank 0,013 Marimba,,Floor 2 and 3,
Yamaha,MU80,XG Voice -> Bank 0,017 DrawOrgn,,Floor 1,
Yamaha,MU80,XG Voice -> Bank 0,022 Accordion,,Practice Mode,
Yamaha,MU80,XG Voice -> Bank 0,028 Clean Guitar,,Floor 1,
Yamaha,MU80,XG Voice -> Bank 0,054 VoiceOoh,,"Floor 1, Last Floor",
Yamaha,MU80,XG Voice -> Bank 0,062 BrasSect,,Floor 2 and 3,
Yamaha,MU80,XG Voice -> Bank 0,105 Sitar,,Floor 1,
Yamaha,MU80,XG Voice -> Bank 0,106 Banjo,,Floor 1,
Yamaha,MU80,XG Voice -> Bank 0,109 Kalimba ,,"Selection Screen, Cutscene Theme, Floor 1",
Yamaha,MU80,XG Voice -> Bank 0,115 SteelDrm,,Floor 2 and 3,
Yamaha,MU80,XG Voice -> Bank 127,1 Standard Kit,,Floor 2 and 3,
Stuff to Find,,,,,,
Roland,D-50 / U-20,,Living Calliope,,Title Theme,
Super Puyo Puyo Tsuu ,,(Released: ???),,"(Music by: Tomonori Minami, Einosuke Nagao, Tsuyoshi Matsushima)",,
Roland,SOUND Canvas SC-88,SC-55 Map,013 000 Marimba,,"Title, Mode Select, Demo 1, 1st Floor, The Top Floor, Ending 2",
Roland,SOUND Canvas SC-88,SC-55 Map,015 000 Tubular-bell,,Ending 1,
Roland,SOUND Canvas SC-88,SC-88 Map,012 000 Vibraphone,From Rulue no Roux,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map,035 000 Picked Bass,From Rulue no Roux,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map,049 001 Strings 2,Octaved,"4th and 5th Floor, Game Over, Ending 1",
Roland,SOUND Canvas SC-88,SC-88 Map,062 000 Brass 1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,001 STANDARD 1,"Kick, tambourine",-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,033 JAZZ,Snare,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
Yamaha,MU80,XG Voice -> Bank 0,088 Bass&Ld,To properly check; likely wrong,-Used throughout the soundtrack-,
Puyo Puyo Sun ,,,,,,
Original - Arcade,,"(Released: December, 1996)",,,,
Roland,SOUND Canvas SC-88,,,,,
Saturn,,"(Released: February 14, 1997)",,"(Music by: Tsuyoshi Matsushima, Koji Onari, Satoshi Shimazaki, Einosuke Nagao, Kazuaki Nagai)",,
Roland,SOUND Canvas SC-88,SC-88 Map,005 025 Hard Rhodes,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,019 000 Organ 3,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,036 000 Fretless Bs.,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,049 001 Strings 2,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,062 000 Brass 1,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,074 000 Flute,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,050 ETHNIC,,Rival Mode,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,051 KICK&SNARE,,-Used throughout the soundtrack-,
N64,,"(Released: October, 1997)",,"(Music by: Koji Onari, Satoshi Shimazaki, Kō Hayashi, Daisuke Nagata, Osamu Ishikawa)",,
Roland,SOUND Canvas SC-88,SC-88 Map,001 000 Piano 1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map,003 000 Piano 3,,,
Roland,SOUND Canvas SC-88,SC-88 Map,005 025 Hard Rhodes,,"Map, Rival Mode",
Roland,SOUND Canvas SC-88,SC-88 Map,006 016 St.FM EP,,"Title, Normal Mode, Carbuncle, Name Entry 1, Play Result",
Roland,SOUND Canvas SC-88,SC-88 Map,008 000 Clav.,,Carbuncle,
Roland,SOUND Canvas SC-88,SC-88 Map,011 000 Music Box,,,
Roland,SOUND Canvas SC-88,SC-88 Map,012 000 Vibraphone,,"Comic Dialogue ~ Rulue, Ending 1",
Roland,SOUND Canvas SC-88,SC-88 Map,013 000 Marimba,,"Rule Explanation, Mode Select, Normal Mode, Ranking",
Roland,SOUND Canvas SC-88,SC-88 Map,014 000 Xylophone,,,
Roland,SOUND Canvas SC-88,SC-88 Map,017 016 60's Organ 1,,"Hard Mode, Pinch",
Roland,SOUND Canvas SC-88,SC-88 Map,018 000 Organ 2,,"Title, Hard Mode, Carbuncle",
Roland,SOUND Canvas SC-88,SC-88 Map,019 000 Organ 3,,"Normal Mode, Rival Mode, Name Entry 1",
Roland,SOUND Canvas SC-88,SC-88 Map,019 024 Rotary Org.F,,"Comic Dialogue ~ Rulue, Last Boss",
Roland,SOUND Canvas SC-88,SC-88 Map,026 000 Steel-str.Gt,,Name Entry 2,
Roland,SOUND Canvas SC-88,SC-88 Map,028 000 Clean Gt.,,Last Boss,
Roland,SOUND Canvas SC-88,SC-88 Map,029 000 Muted Gt.,,"Comic Dialogue ~ Girl, Comic Dialogue ~ Weirdos, Comic Dialogue ~ Weirdos, Last Boss",
Roland,SOUND Canvas SC-88,SC-88 Map,029 008 Funk Pop,,Name Entry 2,
Roland,SOUND Canvas SC-88,SC-88 Map,031 000 DistortionGt,,Last Boss,
Roland,SOUND Canvas SC-88,SC-88 Map,033 000 Acoustic Bs.,,"Comic Dialogue ~ Rulue, Pinch, Ending 1",
Roland,SOUND Canvas SC-88,SC-88 Map,035 000 Picked Bass,,"Last Boss, Combat",
Roland,SOUND Canvas SC-88,SC-88 Map,036 000 Fretless Bs.,,"Title, Rival Mode, Victory, Name Entry 2, Play Result",
Roland,SOUND Canvas SC-88,SC-88 Map,037 000 Slap Bass 1,,,
Roland,SOUND Canvas SC-88,SC-88 Map,039 000 Synth Bass 1,,Rule Explanation,
Roland,SOUND Canvas SC-88,SC-88 Map,039 009 TB303 Bass,,,
Roland,SOUND Canvas SC-88,SC-88 Map,040 003 Seq Bass,,Map,
Roland,SOUND Canvas SC-88,SC-88 Map,040 008 Beef FM Bass,,"Normal Mode, Name Entry 1",
Roland,SOUND Canvas SC-88,SC-88 Map,047 000 Harp,,Ending 1,
Roland,SOUND Canvas SC-88,SC-88 Map,049 000 Strings,,"Title, Last Boss, Combat, Victory, Name Entry 1, Game Over, Play Result, Ending 1, Ending 2",
Roland,SOUND Canvas SC-88,SC-88 Map,053 000 Choir Aahs,,Normal Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,057 000 Trumpet,,Victory,
Roland,SOUND Canvas SC-88,SC-88 Map,057 024 Bright Tp.,,,
Roland,SOUND Canvas SC-88,SC-88 Map,058 000 Trombone,,Comic Dialogue ~ Weirdos,
Roland,SOUND Canvas SC-88,SC-88 Map,061 000 French Horns,,Victory,
Roland,SOUND Canvas SC-88,SC-88 Map,062 000 Brass 1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map,062 016 Brass Fall,,"Comic Dialogue ~ Weirdos, Easy Mode, Hard Mode",
Roland,SOUND Canvas SC-88,SC-88 Map,063 000 Synth Brass1,,Pinch,
Roland,SOUND Canvas SC-88,SC-88 Map,066 000 Alto Sax,,"Comic Dialogue ~ Weirdos, Hard Mode",
Roland,SOUND Canvas SC-88,SC-88 Map,067 000 Tenor Sax,,Normal Mode,
Roland,SOUND Canvas SC-88,SC-88 Map,074 000 Flute,,"Comic Dialogue ~ Rulue, Rival Mode, Victory, Ending 1",
Roland,SOUND Canvas SC-88,SC-88 Map,076 000 Pan Flute,,"Title, Normal Mode, Play Result",
Roland,SOUND Canvas SC-88,SC-88 Map,080 000 Ocarina,,,
Roland,SOUND Canvas SC-88,SC-88 Map,081 002 Hollow Mini ,,,
Roland,SOUND Canvas SC-88,SC-88 Map,081 008 Sine Wave,,Comic Dialogue ~ Rival,
Roland,SOUND Canvas SC-88,SC-88 Map,084 000 Chiffer Lead,,"Title, Mode Select, Normal Mode, Ending 2",
Roland,SOUND Canvas SC-88,SC-88 Map,091 000 Polysynth,,"Map, Practice, Normal Mode, Carbuncle, Name Entry 1, Name Entry 2, Ranking, Ending 2",
Roland,SOUND Canvas SC-88,SC-88 Map,098 001 Ancestral,,"Rule Explanation, Whole Map",
Roland,SOUND Canvas SC-88,SC-88 Map,099 001 Syn Mallet,,"Title, Carbuncle",
Roland,SOUND Canvas SC-88,SC-88 Map,113 016 RAMA Cymbal,,,
Roland,SOUND Canvas SC-88,SC-88 Map,115 000 Steel Drums,,"Rule Explanation, Practice, Comic Dialogue ~ Weirdos, Easy Mode, Hard Mode",
Roland,SOUND Canvas SC-88,SC-88 Map,116 000 Woodblock,,,
Roland,SOUND Canvas SC-88,SC-88 Map,119 000 Synth Drum,,Carbuncle,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,001 STANDARD ,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,025 TR808/909,,,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,033 JAZZ,,,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,049 ORCHESTRA,,"Victory, Game Over",
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,050 ETHNIC,,,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,051 KICK&SNARE,,-Used throughout the soundtrack-,
Puyo Puyo!! 15th Anniversary,,"(Released: December 14, 2006)",,(Music by: Hideki Abe),,
Stuff to Find,,,,,,
Roland,JV-1080,,,,,
Roland,XV-5080,,,,,
Roland,Fantom-XR,,,May be used (See Picture),,
Puyo Puyo!! 20th Anniversary,,"(Released: July 14, 2011)",,"(Music by: Hideki Abe, Naofumi Hataya)",,
Spectrasonics,Retro Funk S.A.G.E. Xpander,130-Mr Dynamite,130-Mr Dynamite Fill d,,The Puyo Puyo Song - Chiptune Mix,
Stuff to Find,,,,,,
Roland,JV-1080,,,,,
Roland,XV-5080,,,,,
Puyo Puyo!! Tetris,,"(Released: February 6, 2014",,(Music By: Hideki Abe,,
Apple,EXS24,02 Bass -> 02 Electric Bass,Slapped Electric Bass,,Chaos Mix Difficulty,
Apple,EXS24,09 Orchestral -> 09 Strings,String Ensemble,,Dialogue: Something's Wrong,
,,,,,,
Section 3 - Daytona USA,,,,,,
,,,,,,
Daytona USA (Arcade),,"(Released: March, 1994)","(Music by: Takenobu Mitsuyoshi, David R. Leytze)",,Jump to top,
These findings are mostly copied from the Daytona USA Sample Spreadsheet,,,,,,
Live Recording: Takenobu Mitsuyoshi,Vocals,,,,-Used throughout the soundtrack-,
AKAI,CD-ROM Library Vol. 1,SL3057 JOHNS G,DIRT GTR SW,"2 E2 GTR, 11 E2 4TH","Let's Go Away, Start Your Engines",
AKAI,CD-ROM Library Vol. 2,1017 G.PF #3,RADICAL PF,,"Let's Go Away, David Goes to Victory Lane",
Best Service,Gigapack,CD 2 -> PIA:PIANOS Mixe! -> PIA:Pianos-Mixe!,PIA:PCM Piano,PIA:Old Smpl 6,"The King of Speed, Rolling Start",
Best Service,Gigapack,CD 2 -> ORG:B-3 ORGANS -> ORG:B-3 Organs,ORG:B3-Organ 3,ORG:OF11,"Let's Go Away, Sky High, Pounding Pavement, ""G,A,M,E,O,V,E,R,"", S.K.H. (Sky High)",
EastWest,Dance/Industrial,Partition C -> VOLUME 006,HITS + EFX 2,"FX 32, FX 34, FX 35, FX 36","The King of Speed, Rolling Start",
EastWest,Dance/Industrial,Partition C -> VOLUME 006,HITS + EFX 2,"FX 35, FX 37",Sky High,
Ensoniq,?,,BRASS BLAZE,,"The King of Speed, Sky High, Rolling Start",
Optical Media International,Universe of Sounds Vol. 1,COMBO -> 123 Library Combo,Big Synth,also in E-MU EMAX library Vol. 2,,
Optical Media International,Universe of Sounds Vol. 3,Electr.Lead,,,David Goes To Victory Lane,
Polestar Magnetics,The X-Static Goldmine,CD 1 -> Track 37 - TR 909 BD -> TS 0:00,Bass Drum 1,,The King of Speed,
Polestar Magnetics,The X-Static Goldmine,CD 1 -> Track 38 - TR 909 SD 1 -> TS 0:00,Snare Drum 1,,The King of Speed,
Roland,JD-990,Internal,I-18 Fantasia 990,,"Dreaming of Daytona USA, Bitchin'",
Roland,JD-990,Internal,I-25 Throaty Clav,,L.G.A (Let's Go Away),
Roland,JD-990,Internal,I-33 MIDI Stack,,,
Roland,JD-990,PR-A,A-22 Ac Piano Hybrid,,Sky High,
Roland,JD-990,PR-A,A-64 Slap Bass,,"Awaiting Other Challengers, Sky High",
Roland,R-8,Internal,53 MUTE HIGH CONGA,,"The King of Speed, Pounding Pavement, Sky High",
Roland,R-8,Internal,54 SLAP HIGH CONGA,,"The King of Speed, Pounding Pavement, Sky High",
Roland,R-8,Internal,55 OPEN LOW CONGA,,"The King of Speed, Pounding Pavement, Sky High",
Roland,R-8,Internal,56 SLIDE LOW CONGA,,"The King of Speed, Pounding Pavement, Sky High",
Roland,R-8,Internal,57 AGOGO 1,,"The King of Speed, Pounding Pavement",
Roland,R-8,Internal,57 AGOGO 2,,"The King of Speed, Pounding Pavement",
Roland,U-110,Patches,P-14: Marimba,,A.B (After Burner),
Roland,U-110,Patches,P-18: Mute Sw EG,100% Velocity,The King of Speed,
Roland,U-110,Patches,P-31: Strings,,"The King of Speed, Let's Go Away, Sky High",
Roland,U-110,Tones,T-47: PICKED 1,,"Let's Go Away, Bitchin', Sweat, Dreaming of Daytona USA",
Zero-G,Datafile 2,Track 03 - Breakbeat Live -> TS 0:25,1 Bar,,"Start Your Engines, K.O.S. (King of Speed)",
Zero-G,Datafile 2,Track 07 - Breakbeat Live -> TS 0:32,1 Bar,,The King of Speed,
Zero-G,Datafile 2,Track 09 - Breakbeat Progd. -> TS 0:00,1 Bar,,"G,A,M,E,O,V,E,R",
Stuff to Find,,,,,,
?,?,?,Snare 1,,Let's Go Away,
?,?,?,Snare 2,,Sky High,
?,?,?,Sync Lead,,King of Speed,
?,?,?,Acoustic Guitar,,Let's Go Away,
?,?,?,Funk Guitar Chords,,Sky High,
Ensoniq,VFX,,,,,
KORG,01/W,,,,"Let's Go Away, Sky High",
Daytona USA (Saturn),,"(Released: April 1, 1995)",,"(Music by: Takenobu Mitsuyoshi, David R. Leytze)",,
These findings are mostly copied from the Daytona USA Sample Spreadsheet,,,,,,
Live Recording: Takenobu Mitsuyoshi,Vocals,,,,-Used throughout the soundtrack-,
EastWest,Dance/Industrial,Partition C -> VOLUME 006,HITS + EFX 2,"FX 32, FX 34, FX 36","The King of Speed, Rolling Start",
EastWest,Dance/Industrial,Partition C -> VOLUME 006,HITS + EFX 2,"FX 35, FX 37","Sky High, Could You Fly?",
Zero-G,Datafile 2,Track 03 - Breakbeat Live -> TS 0:25,1 Bar,,"Start Your Engines, K.O.S. (King of Speed)",
Zero-G,Datafile 2,Track 07 - Breakbeat Live -> TS 0:32,1 Bar,,The King of Speed,
Zero-G,Datafile 2,Track 09 - Breakbeat Progd. -> TS 0:00,1 Bar,,"G,A,M,E,O,V,E,R",
Daytona USA: Championship Circuit Edition,,"(Released: May 17, 1996)",,"(Music by: Takenobu Mitsuyoshi, Jun Senoue, Tomonori Sawada, Kenichi Tokoi, Richard Jacques)",,
These findings are mostly copied from the Daytona USA Sample Spreadsheet,,,,,,
Roland,JV-1080,PR-A,001 64VoicePiano,Tone 3 Enabled,"The Kings of Speed (Part 1), The Kings of Speed (Part 2)",
Roland,JV-1080,PR-B,009 Pick Bass,,"Funk Fair (Part 1), Funk Fair (Part 2)",
Roland,JV-1080,PR-B,091 Little Devil,,"Funk Fair (Part 1), Funk Fair (Part 2)",
Daytona USA 2 (Arcade),,"(Released: May, 1998)",,"(Music by: Fumio Ito, Takenobu Mitsuyoshi)",,
These findings are mostly copied from the Daytona USA Sample Spreadsheet,,,,,,
Live Recording: Dennis St. James,Vocals,,,,"BATTLE ON THE EDGE, SLINGSHOT, I CAN DO IT, SKYSCRAPER SEQUENCE",
Live Recording: Takenobu Mitsuyoshi,Vocals,,,See Note,"BATTLE ON THE EDGE, SLINGSHOT, I CAN DO IT, SKYSCRAPER SEQUENCE",
Sample: Daytona USA 2,Crew Chief Lines,,,,PALM ROCK VALLEY (NO USE),
Ensoniq,VFX,,,Lead Saxophone,PALM ROCK VALLEY (NO USE),
KORG,Trinity / TR-Rack,Programs -> Bank A,A068 Power Chord Plus,,HOW TO 2 (NO USE),
Roland,SC-88Pro (?),Native Mapping,Brass,,HOW TO 2 (NO USE),
Roland,SC-88Pro,Native Mapping,000 017 POWER,,NAME ENTRY,
Roland,SC-88Pro,Native Mapping,000 032 Gt. Harmonics,,Skyscraper Sequence,
Roland,JV-1080,PR-A,001 64VoicePiano,,PALM ROCK VALLEY (NO USE),
Roland,JV-1080,Rhythm Set -> PR-A,001 PopDrumSet 1,,HOW TO 2 (NO USE),
Roland,SR-JV80-10,Patch -> XP-X,137 Rock On KIT,,ADVANCED ENDING,
Roland,SR-JV80-10,Patch -> XP-X,116 SlapHappy 90,,RESULT,
Stuff to Find,,,,,,
Roland,JV-2080,PR-E,082 Pulsatronic,,SKYSCRAPER SEQUENCE,
Daytona USA 2001 (Dreamcast),,"(Released: December 21, 2000)",,"(Music by: Takenobu Mitsuyoshi, Keiichi Sugiyama, Hirofumi Murasaki, Junko Shiratsu)",,
These findings are mostly copied from the Daytona USA Sample Spreadsheet,,,,,,
Live Recording: Takenobu Mitsuyoshi,Vocals,,,From Daytona USA (Saturn),-Used throughout the soundtrack-,
Sample: Johnny Pate,Shaft in Africa (Addis),,Timestamp 0:06,Conga loop,DON'T LOOK BACK-Mirror,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 11 - 105 BPM -> TS 0:20,No Sweat,,Game Over,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 22 - 121 BPM -> TS 0:36,Bassline Again,,Greatfall in the Sky-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 24 - 124-125 BPM -> TS 1:01,Disco Syndrums - 125 BPM,,Greatfall in the Sky-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 24 - Toy Drums -> TS 0:51,Toy Drums 8 - 120 BPM,,DON'T LOOK BACK-Mirror,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 45 - DX Tuners -> TS 0:03,7 DX Tuners - All twice,,"The King of Speed-Race, The King of Speed-Mirror, The King of Speed-CLEAR, The King of Speed-Ending",
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 51 - Alphabet Soup -> TS Various,A-Z,"Spells out ""GAME OVER""",Game Over,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 51 - Alphabet Soup -> TS Various,A-Z,"Spells out ""KING OF SPEED""",The King of Speed-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 60 - Short Ad Libs -> TS 0:04,Come On,,The King of Speed-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 63 - And More -> TS 0:10,Go,See Note for Mirror,"The King of Speed-Race, The King of Speed-Mirror, The King of Speed-CLEAR, The King of Speed-Ending",
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 64 - Vocals -> TS 0:00,Wooh,,The King of Speed-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 64 - Vocals -> TS 0:19,Come On,,The King of Speed-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 68 - Vox -> TS 0:14,Clap your hands,,The King of Speed-Race,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 72 - Vocals -> TS 0:22,Clap your hands,,The King of Speed-Race,
EastWest,Steve Stevens Guitar,Track 12 - DIVE BOMBS -> TS 0:00,D,,"SPEED FRIEND-Race, SPEED FRIEND-Mirror",
EastWest,Steve Stevens Guitar,Track 13 - DIVE BOMBS -> TS 0:31,F,,"SPEED FRIEND-Race, SPEED FRIEND-Mirror",
EastWest,Steve Stevens Guitar,Track 14 - DIVE BOMBS -> TS 0:00,F,,"SPEED FRIEND-Race, SPEED FRIEND-Mirror",
EastWest,Steve Stevens Guitar,Track 14 - DIVE BOMBS -> TS 0:21,F,,"SPEED FRIEND-Race, SPEED FRIEND-Mirror",
EastWest,Steve Stevens Guitar,Track 14 - DIVE BOMBS -> TS 0:56,-,,"SPEED FRIEND-Race, SPEED FRIEND-Mirror",
EastWest,Steve Stevens Guitar,Partition B ,CHUNG,,"SPEED FRIEND-Race, SPEED FRIEND-Mirror",
Roland,JV-2080,PR-A,001 64voicePiano,,Select,
Roland,JV-2080,PR-B,071 Impact,,Advertise,
Roland,SOUND Canvas SC-8850,Native Mapping,001 029 Muted Dis.Gt,Panned L64,Greatfall in the Sky-Mirror,
Roland,SOUND Canvas SC-8850,Native Mapping,006 121 Pick Scrape,,Greatfall in the Sky-Mirror,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 01 50-69 BPM,INDIGENOUS,Pitched down 500 cents,"Holiday in the Park-Race, Holiday in the Park-Mirror",
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 02 70-79 BPM,SQUELCHY,Pitched up 200 cents,"Holiday in the Park-Race, Holiday in the Park-Mirror",
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 03 130-139 BPM,SWEEPSTEPZ,Altered Panning,"DON'T LOOK BACK-Race, DON'T LOOK BACK-Mirror, DON'T LOOK BACK-CLEAR",
Sounds Good & Steinberg,Hip Hop Beats & Treats,CD 1 -> 80_SCRATCH,080GOVER,,Game Over,
Sounds Good & Steinberg,Hip Hop Beats & Treats,CD 1 -> 80_SCRATCH,080YO,,"Greatfall in the Sky-Race, Greatfall in the Sky-GOAL",
Sounds Good & Steinberg,Hip Hop Beats & Treats,CD 2 -> 90_SCRATCH,090HIT2,,Game Over,
Zero-G,Jungle Warfare,VOL 1 -> Drum Rolls,Drum Roll,,"Sky High-CLEAR, Sky High-Ending",
Zero-G,Jungle Warfare,VOL 1 -> Straight Loops,Deamon 162,,"Sky High-CLEAR, Sky High-Ending",
Zero-G,Jungle Warfare,VOL 1 -> Straight Loops,Explore 162,,"Sky High-CLEAR, Sky High-Ending",
Zero-G,Jungle Warfare,VOL 1 -> Straight Loops,Hingz 162,,"Sky High-CLEAR, Sky High-Ending",
Zero-G,Jungle Warfare,VOL 1 -> Instruments -> Special FX,Guitar,,Sky High-RACE,
Zero-G,Jungle Warfare,VOL 1 -> Instruments -> Special FX,Owl,,"Sky High-CLEAR, Sky High-Ending",
Stuff to Find,,,,,,
Live Recording: ???,Electric Guitar,-,-,Guitarist for the Leads in many songs.,See Note,
Live Recording: ???,Saxophone,,,Saxophone Solo,"Sky High-Race, Sky High-Mirror",
E-MU Systems,Hip Hop/Phatt Collection,?,?,See Note,"Greatfall in the Sky-Race, Greatfall in the Sky-CLEAR",
E-MU Systems,?,?,?,Wind Chimes at the very end of the song.,Sky High-Race,
?,? (Synth),?,?,"Kick, Possibly.","Sky High-Race, Sky High-Mirror",
?,? (Synth),?,?,Kit,"SELECT, OPTIONS",
KORG,01/W,?,?,"Alan's Run Guitar, Has not been checked.",Championship Demo,
KORG,01/W,?,?,"Crash Cymbal, Has not been checked.",OPTIONS,
Roland,?,?,?,Drum kit,Let's Go Away-Arcade Ending2,
Roland,SOUND Canvas SC-8850,?,?,Drum Kit,"Sky High-Race, Sky High-Mirror",
,,,,,,
Section 4 - Virtua Series,,,,,,
,,,,,,
Virtua Fighter,,"(Released: October, 1993)",,,Jump to top,
EastWest,Dance/Industrial,Partition C -> VOLUME 005,HITS + EFX 1,"FX18, FX20, FX21, FX22, FX23",Ending / Ending 4,
KORG,T2,PROG A,A01 Piano16',,Too many to count,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum set,050 Ethnic,,"Jacky, Pai",
Stuff to Find,,,,,,
KORG,01/W,,,,,
Virtua Fighter 2,,"(Released: November, 1994)",,,,
Zero-G,Datafile 1,Track 35 - Primitive animal FX -> TS 0:22,wolf call no. 1,,Black Cat Moon,
Virtua Tennis 2/Tennis 2K2,,"(Released: January 8, 2001)",,,,
Stuff to Find,,,,,,
Spectrasonics,Burning Grooves,,,,~Used through the soundtrack~,
Spectrasonics,Stylus RMX,Classic Stylus,?,,~Used through the soundtrack~,
Spectrasonics,Stylus RMX,,,,~Used through the soundtrack~,
Roland,? (Probably JV-1080 or XV-5080),,,,~Used through the soundtrack~,
Virtua Tennis 3,,"(Released: March 20, 2007)",,,,
PSP,,,,,,
Stuff to Find,,,,,,
Roland,? (Probably JV-1080 or XV-5080),,,Impact Hit,"Unsure about names, ost seem to be a mix of new tracks and from older games, but it plays on Singles Exhibitions",
Stuff to Find,,,,,,
?,?,,Amen Break,Derivation,"Game 04, Game 07, Select",
?,?,,Guitar loop with phaser,Guitar also in Budokai 3's character select,Select,
PC,,,,,,
Stuff to Find,,,,,,
Roland,? (Probably JV-1080 or XV-5080),,,Techno Hit,"Vancouver Open Stage,  Buenos Aires",
Spectrasonics,Stylus RMX,Classic Stylus -> ?,?,,Buenos Aires,
,,,,,,
Section 5 - SEGA Rally,,,,,,
,,,,,,
SEGA Rally Championship (SEGA Saturn),,"(Released: November 18, 1995)",,,Jump to top,
KORG,01/W,PROG,A59 Orch Hit,,"POWER GAMES, FANFARE",
KORG,01/W,PROG,A83 Flute,,"FOREST REPLAY ~evaluation~, LAKE SIDE REPLAY",
KORG,01/W,PROG,B13 SopranoSax,,LAKE SIDE REPLAY,
KORG,01/W,PROG,B61 Gospel Org,,MOUNTAIN REPLAY ~evaluation~,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 14 - FAT BASS 1 -> TS 0:20,Fat Pro 3,,RESULT,
Roland,JD-800,,I-13: Crystal Rhodes,,LAKE SIDE REPLAY,
Roland,JD-800,,I-53: Ac Piano 1,,"ARCADE SELECT, DESERT REPLAY ~evaluation~, LAKE SIDE REPLAY",
