Company/Manufacturer,Product,Path/Bank,Preset,Notes
11. 引力光影  |  Gravity and Light,,,,♪ Yang Wutao
Spectrasonics,Keyscape,Acoustic Pianos,LA Custom C7 Grand Piano,
,,,,
12. 何为道 道何在  |  Why Does The Way Exist,,,,♪ Yu Zongru
,,,,
,,,,
13. 迎仙客 鸾凤鸣  |  Welcoming Immortal Guests,,,,♪ Yu Zongru
,,,,
,,,,
14. 荣景如昔  |  Glory of Days Past,,,,♪ Yu Zongru
,,,,
,,,,
15. 伏汐盛会  |  The Tidefaire,,,,♪ Yu Zongru
,,,,
,,,,
16. 德丰济急  |  Devon Emergency Relief,,,,♪ Lei Sheng
,,,,
,,,,
17. 得闲饮茶  |  Yumcha Forever,,,,♪ Song Peiyan
,,,,
,,,,
18. 清茗雅韵  |  Serene Tea and Elegance,,,,♪ Song Peiyan
,,,,
,,,,
19. 不掩清欢  |  Buyan's Joy,,,,♪ Lei Sheng
,,,,
,,,,
20. 马赫比特  |  Mach 8-Bit,,,,♪ Yu Zongru
,,,,
,,,,
21. 超级比特  |  Super 8-Bit,,,,♪ Yu Zongru
,,,,
,,,,
22. 无敌比特  |  Invincible 8-Bit,,,,♪ Yu Zongru
,,,,
,,,,
23. 泽尼希的残光  |  Zenith's Lingering Light,,,,♪ Song Peiyan
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> drums -> snares,DS_SRD2_snare_one_shot_triplet_big,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Shaker_Transitions,KSHMR_Shaker_Transition_15,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_one_shots,V_RIOT_bass_one_shot_check_this_out_03,
24. 晦暗时刻  |  Darkest Hour,,,,♪ Zhou Bin
,,,,
,,,,
25. 昔丘遗梦  |  Dreams of the Timesworn Hills,,,,♪ Yichi Zhang
,,,,
,,,,
26. 越界警示  |  Boundary Alert,,,,♪ Jiahao Chen
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Snares -> Big_Snares,KSHMR_Big_Snare_13,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Shaker_Transitions,KSHMR_Shaker_Transition_15,
,,,,
27. 蚀岸嚣浪  |  Tidebreaker's Roar,,,,♪ Zhou Bin
Disciple Samples,Chime & Ace Aura - Melodic Riddim Vol. 1,basses -> bass_loops,ACEAURA_bass_loop_multikill_150_Fmin,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_crazy_shit_150_F,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_love_you_getter_01_150_F,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_this_is_war_03_150_F,
Xfer Records,Serum,Disciple Samples - Virtual Riot Serum Presets 2,BS Must Sweep [VIRTUAL RIOT],
,,,,
28. 立入禁止  |  No Entry,,,,♪ Zhou Bin
Disciple Samples,Chime & Ace Aura - Melodic Riddim Vol. 1,basses -> bass_loops,ACEAURA_bass_loop_multikill_150_Fmin,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_crazy_shit_150_F,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_love_you_getter_01_150_F,
Splice Sounds,Virtual Riot: Heavy Bass Design,V_RIOT_bass -> V_RIOT_bass_loops,V_RIOT_bass_loop_this_is_war_03_150_F,
Xfer Records,Serum,Disciple Samples - Virtual Riot Serum Presets 2,BS Must Sweep [VIRTUAL RIOT],
,,,,
29. 矿尘与锈铁  |  Ore Dust and Rusted Iron,,,,♪ Lei Sheng
Spectrasonics,Stylus RMX,RMX Grooves -> 106-Spectracular,106-Spectracular Snare Wet,
,,,,
30. 滞于晨钟的晚祷  |  Vespers Lingering in Morning Bells,,,,♪ Yu Zongru
,,,,
,,,,
"31. 白银，白银  |  Silver, Silver",,,,♪ Zhou Bin
,,,,
,,,,
32. 冥河准镜  |  Stygian Scope,,,,♪ Zhou Bin
,,,,
,,,,
33. 马马福福  |  Tiger's Casual Prowl,,,,♪ Yu Zongru
,,,,
,,,,
34. PEAK,,,,♪ Zhou Bin
Live Recording: YMIR,Vocal,,,
,,,,
35. 提线木偶  |  Puppet on Strings,,,,♪ Song Peiyan
Disciple Samples,Virtual Riot & Modestep - Spicy Riddim Drums Vol. 2,one_shots -> drums -> snares,DS_SRD2_snare_one_shot_triplet_low,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Shaker_Transitions,KSHMR_Shaker_Transition_15,
Splice Sounds,Sounds of KSHMR Vol. 3,Drums -> Transitions -> Tambourine_Transitions,KSHMR_Tambourine_Transition_07,
36. 同归于尽  |  Perish Together,,,,♪ Yu Zongru
,,,,
,,,,
37. 恶种  |  The Evil,,,,♪ Lei Sheng
,,,,
,,,,
38. 恶种 Arcade.ver  |  The Evil Arcade Ver.,,,,"♪ Lei Sheng, Kawashin"
,,,,
,,,,
"39. 再见，朋友  |  Goodbye, Friend",,,,♪ Song Peiyan
Xfer Records,Serum,Virtual Riot: Serum Presets for PRESET JUNKIES,V_RIOT_serum_bass_bass_and_chord,
,,,,
40. 死神的手偶  |  Death's Puppet,,,,♪ Song Peiyan
,,,,
,,,,
"41. 「梅若拉可」  |  ""Mevorakh""",,,,♪ Song Peiyan
,,,,
,,,,
42. 道  |  The Way,,,,♪ Song Peiyan
,,,,
,,,,
43. 秽息妖鬼  |  Miasmic Fiend,,,,♪ Lei Sheng
,,,,
,,,,
44. 直到今夜绝不熄灭  |  Unextinguished Through the Night,,,,♪ Jiahao Chen
,,,,
,,,,
45. 最后的决斗  |  The Final Duel,,,,♪ Yichi Zhang
,,,,
,,,,
46. 我敌  |  My Enemies,,,,♪ Song Peiyan
,,,,
,,,,
47. 数星星  |  Counting Stars,,,,♪ Yu Zongru
,,,,
,,,,
48. 称颂祂  |  Exalt Them,,,,♪ Yu Zongru
,,,,
,,,,
"49. 「始主」  |  ""The Creator""",,,,♪ Yu Zongru
,,,,
,,,,
50. 连连看  |  Connecting the Dots,,,,♪ Song Peiyan
,,,,
,,,,
51. 未定式  |  Indeterminate Form,,,,♪ Jiahao Chen
,,,,
,,,,
52. 绝不空军  |  Never Return Empty-Handed,,,,♪ Lei Sheng
,,,,
,,,,
53. 一条大鱼  |  Catch of the Day,,,,"♪ Lei Sheng, Song Peiyan"
,,,,
,,,,
54. 嗯呐次元  |  En-Nah Dimension,,,,♪ Yu Zongru
,,,,
,,,,
55. 小小冠军  |  Little Champion,,,,♪ Yu Zongru
,,,,
,,,,
56. 咚咚节拍  |  Thump Thump Beat,,,,♪ Song Peiyan
,,,,
,,,,
57. 哒哒律动  |  Get Into the Groove,,,,♪ Yu Zongru
,,,,
,,,,
58. 零误差  |  Zero Room for Error,,,,♪ Zhou Bin
,,,,
,,,,
59. 秩序  |  Order,,,,♪ Song Peiyan
,,,,
,,,,
60. 新秩序  |  New Order,,,,♪ Yu Zongru
,,,,
,,,,
61. 周末愉快  |  Have a Great Weekend,,,,♪ Song Peiyan
,,,,
,,,,
62. 假日愉快  |  Happy Holidays,,,,♪ Song Peiyan
,,,,
,,,,
63. 缘于引力的邂逅  |  Gravitational Attraction,,,,♪ Song Peiyan
,,,,
,,,,
64. 为了下一次相遇  |  Until We Meet Again,,,,♪ Song Peiyan
,,,,
,,,,
65. 钢魂: 黄金之绊  |  Soul of Steel: Golden Bond,,,,♪ Yang Wutao
,,,,
,,,,
66. 进击！黄金魔神  |  Attack! Golden Mecha!,,,,♪ Yang Wutao
,,,,
,,,,
67. 决战！黄金炼狱  |  Showdown! Golden Inferno!,,,,♪ Yang Wutao
Production Master,Riddim Dubstep Weapons 2,FX_Sounds -> Uplifters,PMRDW2_FX_Uplifter_Sweepah,
,,,,
"68. 「嗯呢」棋闻录  |  ""En-Nah"" Chess Legend",,,,♪ Jiahao Chen
,,,,
,,,,
69. 激流  |  Turbulent,,,,♪ Song Peiyan
,,,,
,,,,
70. 指令待命  |  Awaiting Orders,,,,♪ Jiahao Chen
,,,,
,,,,
71. 极限防线  |  The Extreme Frontier,,,,♪ Jiahao Chen
,,,,
,,,,
72. 临界推演  |  Threshold Simulation,,,,♪ Jiahao Chen
,,,,
,,,,
73. 残梦未尽  |  Dreams Left Unfinished,,,,♪ Mingji Wang
,,,,
,,,,
74. 嗯呐都市  |  En-Nah City,,,,♪ Yu Zongru
,,,,
,,,,
75. 青溟梦墟  |  Qingming Dreamscape,,,,"♪ Song Peiyan, Yu Zongru"
,,,,
,,,,
76. 又一个日常  |  Repetition of Daily Life,,,,♪ Yang Wutao
,,,,
,,,,
77. 道为何  |  What Is The Way,,,,♪ Song Peiyan
,,,,
,,,,
78. 午后  |  Afternoon,,,,♪ Song Peiyan
,,,,
,,,,
79. 军令  |  Iron Order,,,,♪ Song Peiyan
,,,,
,,,,
80. 分岔的小径  |  Branching Path,,,,♪ Song Peiyan
,,,,
,,,,
81. 心渊暗涌  |  Undercurrents of the Heart,,,,♪ Zhou Bin
,,,,
,,,,
82. 夜的帷幕  |  Veil of Night,,,,♪ Yang Wutao
,,,,
,,,,
83. 塑炼我  |  Refine Me,,,,♪ Song Peiyan
,,,,
,,,,
84. 浮世  |  Fleeting World,,,,♪ Yang Wutao
,,,,
,,,,
85. 空白  |  Empty,,,,♪ Song Peiyan
,,,,
,,,,
86. 泪铸生花  |  Tearforged Blossoms,,,,"♪ Yang Wutao, Mingji Wang"
,,,,
,,,,
87. 芙罗拉  |  Flora,,,,"♪ Yang Wutao, Mingji Wang"
,,,,
,,,,
88. 褪色童谣  |  Faded Nursery Rhyme,,,,♪ Song Peiyan
,,,,
,,,,
89. 不堪停驻的飞鸟  |  A Bird That Cannot Stay,,,,♪ Song Peiyan
,,,,
,,,,
90. 暂别眷恋的花束  |  Farewell to Cherished Blooms,,,,♪ Song Peiyan
,,,,
,,,,
91. 抑制喘息  |  Hold Your Breath,,,,♪ Lei Sheng
,,,,
,,,,
92. 抵抗迷思  |  Resist the Myth,,,,♪ Song Peiyan
,,,,
,,,,
93. 殉日阳辇  |  Sun Chaser's Chariot,,,,♪ Yu Zongru
,,,,
,,,,
94. 凝滞的膛线  |  Frozen Rifling,,,,♪ Jiahao Chen
,,,,
,,,,
95. 良夜沉沦  |  Night's Descent,,,,♪ Yu Zongru
,,,,
,,,,
96. 方寸惊惶  |  Gripped by Panic,,,,♪ Jiahao Chen
,,,,
,,,,
97. 都市电玩节  |  Urban Video Game Festival,,,,♪ Zhou Bin
,,,,
,,,,
98. 仙境游记  |  Dreamland Journey,,,,♪ Zhou Bin
,,,,
,,,,
99. 都市精英  |  Urban Elite,,,,♪ Song Peiyan
,,,,
,,,,
100. 磨蹭时代  |  Time for Relaxation,,,,♪ Song Peiyan
,,,,
,,,,
101. 诡宅怨胭  |  Haunted Rouge,,,,♪ Zhou Bin
,,,,
,,,,
102. 流浪的足迹  |  Stray Paws,,,,♪ Yang Wutao
,,,,
,,,,
"103. 我与「我」  |  Me and ""I""",,,,♪ Yang Wutao
,,,,
,,,,
104. 引渡之影  |  Shadow of Extradition,,,,♪ Jiahao Chen
,,,,
,,,,
105. 记忆潺潺流淌  |  Memories Flowing Gently,,,,♪ Yang Wutao
,,,,
,,,,
106-109. Hide and Seek,,,,♪ Yu Zongru
Live Recording: 梁爽,Vocal (CN),,,
Live Recording: Rio Tsuchiya,Vocal (JP),,,
Live Recording: Nola Klop,Vocal (EN),,,
Live Recording: 손정민,Vocal (KR),,,
,,,,
,,,,
,,,,
,,,,
Unreleased Soundtrack,,,,
,,,,
A Surprise: Rise Up,,,,
Best Service,Drums Overkill,KITS # DRUM-KITS -> 09_HIP HOP - RAP  KITS,HIP HOP - RAP KITS 06,"C#1, F#1, A#2, G#4"
Big Fish Audio,Chill Downtempo Loops and Beats,Construction Kits -> 02 108 Amin,02 reverse cymbal,
Spectrasonics,Trilogy/Trillian,,,Either one is used. Needs confirmation.
A Surprise: The Fallen,,,,
Xfer Records,Serum,Leads,LD C64 Lead [AS],
Agent / W-Engine / Core Skill Level Up Sound Effect,,,,
Epic Stock Media,Advanced Game Sounds,Positive_Victory -> Game_Hit_Touch_Pickup,ESM_Successful_Game_Item_Touch_8_Sound...,
,,,,
,,,,
,,,,
,,,,
,,,,
