Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Zero-G,Ethnic Flavours,Track 31 - African,West African Flute Notes 4,Detuned approx. -0.25 st,"Terra, Tiny Temple",
Zero-G,Ethnic Flavours,Track 33 - African,African Choir Notes 1 - 11,,"Inferno Island, Jungle Boogie",
Zero-G,Ethnic Flavours,Track 46 - Various,Panpipe Notes (Hard & Soft Attack) 9,Detuned approx. -0.5 st,Barin,
Stuff to Find,,,,,,
?,?,,,Xylophone,"All music by Todd Masten (Terra music, Barin music, Invincibility Masks)",
?,?,,,Didgerdoo short shrieks? (0:00),Jungle Boogie,
?,?,,,Ethnic flute phrase (0:23),Jungle Boogie,
?,?,,,Various hand percussion loops,"Tiny Temple, Meteor Gorge, Barin Ruins, Deep Sea Driving",
?,?,,,"2x didgeridoo drones (note E) (0:00, 1:15)",Tiny Temple,
?,?,,,"2x electric guitar loops (0:00, 1:09)",Meteor Gorge,
?,?,,,2x squeaking sounds (0:23),Meteor Gorge,
?,?,,,Synth stab? (0:37),Out of Time,
Crash Bandicoot Purple: Ripto's Rampage,,"(Released: June 1, 2004)",,(Music by: Martin Schioeler),,
Roland,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,001 STANDARD 1,,"Artic Cliffs, Freefallin', Chopper Stopper, ect.",
Roland,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,049 ORCHESTRA,,"Dragon Castles, ect.",
Spyro Orange: The Cortex Conspiracy,,"(Released: June 1, 2004)",,(Music by: Martin Schioeler),,
Roland,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,001 STANDARD 1,,"Portal Rush, Moneybags' Shop, Artic Cliffs, Fire Mountains, ect.",
Roland,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,049 ORCHESTRA,,"Artic Attack, Snow Steps, Gem Chaser, ect.",
Spider-Man 2 ,,"(Released: June 29, 2004)",,,,
Roland,SR-JV80-01 Pop,XP-X,075 Clarinet,,Pizza Theme,
Roland,SR-JV80-01 Pop,XP-X,084 Baritone Sax,,Pizza Theme,
Roland,SR-JV80-01 Pop,XP-X,099 Accordion 2,,Pizza Theme,
World of Warcraft,,"(Released: November 23, 2004, Live Service)",,(Music by: Jason Hayes),,
Miroslav Vitous,Solo Instruments I,Woodwinds -> Solo Woodwinds -> Solo Clarinets,Clarinet 1,These use Miroslav Philharmonik file paths,Elwynn Forest,
Miroslav Vitous,Solo Instruments II,Woodwinds -> Solo Woodwinds -> Solo Eng Horn,Eng Horn 1,,Elwynn Forest,
Miroslav Vitous,Solo Instruments II,Woodwinds -> Solo Woodwinds -> Solo Flutes,A Flute 1,,Elwynn Forest,
X-Men Legends,,"(Released: September 21, 2004)",,(Music by: Rik Schaffer),,
Big Fish Audio,Electric Ghetto,Disc 2 -> 14 131 Dmin,n/a (various samples),,Magma's Danger Room Test (Action),
Big Fish Audio,Electric Ghetto,Disc 2 -> 15 110 F#min,choir,,Beast X-Mansion/Exterior HAARP Facility (Action) / Asteroid M Tunnels (Action),
Big Fish Audio,Electric Ghetto,Disc 2 -> 15 110 F#min,drums01,,-Used throughout the soundtrack-,
Big Fish Audio,Electric Ghetto,Disc 2 -> 15 110 F#min,drums02,,Beast X-Mansion/Exterior HAARP Facility (Action) / Asteroid M Tunnels (Action),
Big Fish Audio,Electric Ghetto,Disc 2 -> 15 110 F#min,synth01,,Beast X-Mansion/Exterior HAARP Facility (Action) / Asteroid M Tunnels (Action),
Big Fish Audio,Electric Ghetto,Disc 2 -> 15 110 F#min,synth03,,Beast X-Mansion/Exterior HAARP Facility (Action) / Asteroid M Tunnels (Action),
Big Fish Audio,Helter Skelter,08 The River Of Fire 142 Emin,n/a (various samples),,U.S.S. Arbiter (Action),
Tony Hawk’s Underground 2,,,,,,
Sonic Foundry,ACID 1.0 Program Loops,Synthesizers -> Chords & Stabs,Blaster 1,Used here,SFX (N/A),
Spyro: A Hero's Tail,,,,"(Music by: Guy Cockcroft, Steve Duckworth, Keith Leary)",,
Big Fish Audio,Didgeridoo & Other Primitive Instruments,,04 Didgeridoo 108 D,,Crocoville Swamp,
Spectrasonics,Hans Zimmer Guitars Vol. 1,Partition C -> MARTIN 6,MARTIN 6 A,,Dragon Village,
Spectrasonics,Heart of Africa Vol. 1,CD 1 -> Partition B -> 07 WHISPERS,WHISPER AAH,,Dragonfly Falls,
Spectrasonics,Heart of Africa Vol. 1,CD 1 -> Partition B -> 12 FEM.NOISE,BERBER YELLS,,Dragonfly Falls,
Spectrasonics,Heart of Africa Vol. 1,CD 1 -> Partition B -> 10 GRP CHANT,CHOIR CHANTS,,Crocoville Swamp,
Spectrasonics,Heart of Africa Vol. 1,CD 1 -> Partition C -> 10 AMB.HRNFX,AMB.HORN 1,,Dragonfly Falls,
Spectrasonics,Heart of Africa Vol. 1,CD 2 -> Partition B -> 01 S.MALEDRY,M.WO LO LO,,Dragonfly Falls,
Spectrasonics,Heart of Africa Vol. 1,CD 2 -> Partition D -> 01 PENNY WH,PENNY WH.PHR,,Crocoville Swamp,
Spectrasonics,Heart of Africa Vol. 1,CD 2 -> Partition D -> 02 S.AFR.FLT,S.AF.LT PHR,,Dragonfly Falls,
Stuff to Find,,,,,,
?,?,,,Shakuhachi,Dragonfly Falls,
Crash Tag Team Racing,,,,"(Music by: Marc Baril, Spiralmouth, Michael Neilson)",,
Best Service,Gigapack 2,CD 2 -> FX :FX DANCE 1 -> FX FX Dance 1/2,FX :FX Dance 2,FX: DnceFX 030,Deep Sea Driving,
Spectrasonics,Supreme Beats,CD 2 -> HUM:Human Perc -> PRC:Body Perc ,HUM :Tribal 1,,Tiki Turbo,
Spectrasonics,Vocal Planet,CD 5 -> Partition H -> 5 AFRO NOISE,AFRO CHANTS,"HIEH-HIEH, UHHUH",Tiki Turbo,
The Legend of Spyro: A New Beginning,,,,"(Music by: Rebecca Kneubuhl, Gabriel Mann, Noel Gabriel (DS), Mark Yeend (DS))",,
Live Recording: SAG-AFTRA,Choir,,,,,
Q Up Arts,Voices of Native America,Partition D -> REDWOODPERF,ALLREDWDPERF,"RDWDPF01, 03, 02, 04, 05 used in that order",Tall Plains,
Crash of the Titans,,,,(Music by: Marc Baril),,
AMG,Now CD-ROM,Partition G -> B.2.B VOL 2,VOICESQ105,,"Mojo Madness, Mojo Room, Sludge Music",
Big Fish Audio,Titanium Rhythms 2,EVENTS SHORT MIXED,events shorts mixed 3 0010,,Danger Zone,
Spectrasonics,Heart of Africa Vol. 1,CD 1 -> Partition E -> 02 AF.HYBRID,AFR. HYBRIDS,,,
Zero-G,Altered States,Loops -> Beat Machine Loops -> 84 BPM,Deep Guts-84,From Cuckooland Vol. 1 Unhinged,Boss Fight,
Zero-G,Altered States,Loops -> Beat Machine Loops -> 113 BPM,Wooly-113,From Cuckooland Vol. 3 Asylum,Preposterous Preamble,
Zero-G,Altered States,Loops -> Time Machine Loops -> 089 BPM,Down the HALL,From Cuckooland Vol. 1 Unhinged,Preposterous Preamble,
The Legend of Spyro: The Eternal Night,,,,"(Music by: Gabriel Mann, Rebecca Kneubuhl (console), Tom Miller (portable))",,
Spectrasonics,Atmosphere,Ambient -> Brooding Menace,Ancient Extinction,,Swamp Night,
Spectrasonics,Heart of Asia,CD 1 -> Partition B -> IND BASS PH,INDIA BS 2,,Swamp Night,
Spectrasonics,Heart of Asia,CD 1 -> Partition B -> IND BASS PH,INDIA BS 3,,Swamp Night,
Spectrasonics,Heart of Asia,CD 1 -> Partition B -> IND BASS PH,INDIA BS 16,,Swamp Night,
Stuff to Find,,,,,,
Vienna Symphonic Library,?,,,,,
Shrek: Ogres & Dronkeys,,,,,,
EastWest,Symphonic Orchestra,Percussion -> Metals,Orch chimes,161,,
EDIROL,Virtual Sound Canvas Multi Pack,Piano,001 000 Piano,"9, 10, 11, 12, 13, 99 - From Uno 52","Title Screen, Shop/Bathtime",
Roland,SOUND Canvas SC-88,SC-55 Map,078 000 Shakuhachi,117,,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,050 ETHNIC,"48, 49",,
Yamaha,MU100R,XG Voice -> Bank 0,6 E.Piano2,70,,
Yamaha,MU100R,XG Voice -> Bank 0,9 Celesta,30,,
Yamaha,MU100R,XG Voice -> Bank 0,11 MusicBox,88,,
Yamaha,MU100R,XG Voice -> Bank 0,12 Vibes,162 - From Uno 52,,
Yamaha,MU100R,XG Voice -> Bank 0,13 Marimba,86 - From Surf's Up,,
Yamaha,MU100R,XG Voice -> Bank 0,22 Acordion,0,,
Yamaha,MU100R,XG Voice -> Bank 0,39 SynBass1,145,,
Yamaha,MU100R,XG Voice -> Bank 0,53 ChoirAah,"32, 33, 34, 35",,
Yamaha,MU100R,XG Voice -> Bank 0,56 Orch.Hit,95,,
Yamaha,MU100R,XG Voice -> Bank 0,71 Bassoon,18,,
Yamaha,MU100R,XG Voice -> Bank 0,106 Banjo,14,,
Yamaha,MU100R,XG Voice -> Bank 0,107 Shamisen,118,,
Yamaha,MU100R,XG Voice -> Bank 0,108 Koto,84,,
Stuff to Find,,,,,,
?,?,,,1 // Accordion,,
Yamaha,MU100R,,,2 // Acoustic Bass,,
Yamaha,MU100R,,,3-8 // Drum Kit - From Uno 52,,
?,?,,,19 // Brass Dance Hit,,
EastWest,Symphonic Orchestra,,,20-26 // Brass,,
?,? (Possibly a Live Recording),,,"27-29 // ""C"" Electric Guitar",,
?,?,,,31 // Cello,,
?,?,,,36 // Choir Pad,,
Yamaha,MU100R,,,"37, 38 // Clavinet",,
Yamaha,MU100R,,,39-42 // Percussion - From Uno 52,,
Yamaha,MU100R,,,"43, 50 // Cowbell - From Uno 52",,
?,?,,,44-47 // Hi-Hats and Cymbals,,
?,?,,,51-65 // Drums,,
?,? (Possibly a Live Recording),,,"66, 67 // Electric Guitar",,
Yamaha,MU100R,,,71 // Fingered Bass,,
?,?,,,72 // Flute - From Uno 52,,
Yamaha,MU100R,,,73 // Fretless Bass,,
Yamaha,MU100R,,,74 // Glockenspiel,,
?,?,,,"75, 76 // Harp - From Uno 52",,
Yamaha,MU100R,,,77-79 // Harpsichord,,
?,?,,,"80, 81 // Horns",,
?,?,,,"82, 83 // Jazz Guitar",,
?,?,,,85 // Maraca - From Uno 52,,
?,?,,,"87 // ""M"" Strings",,
?,?,,,89 // Muted Guitar - From Uno 52,,
?,?,,,90 // Mallet Pad,,
?,?,,,92 // Oboe - From Uno 52,,
?,?,,,"94, 96 // Orchestral Percussion - From Uno 52",,
?,?,,,105 // Picked Bass,,
Yamaha,MU100R,,,106 // Church Organ,,
?,? (Possibly an E-MU Product),,,107-109 // Pizzicato,Title Screen,
?,?,,,111-114 // Rhodes,,
?,?,,,122-125 // Steel String Guitar,,
EastWest,Symphonic Orchestra,,,134-138 // String Ensemble,,
?,?,,,"145, 146 // Synths - From Uno 52",,
?,?,,,150 // Tom - From Uno 52,,
?,?,,,"157, 158 // Triangle - From Uno 52",,
Yamaha,MU100R,,,"159, 160 // Trumpet - From Uno 52",,
?,? (Possibly a Live Recording),,,"163-170 // ""V"" Electric Guitar",,
Sound Ideas,Sampler Library,0105-30-03,VIOLIN,171 // Violin - Probably from somewhere else,,
?,?,,,172 // Warm Pad,,
Crash: Mind Over Mutant,,,,,,
Spectrasonics,Stylus RMX,,,"One of the ""100-Boney"" loop variations",The Wasteland,
Zero-G,Seismic Frequencies,,Terminal Station,,Darkness Imminent,
Zero-G,Seismic Frequencies,,Uranium Train,,Darkness Imminent,
Call Of Duty: World At War,,,,,,
Best Service,Advanced Media Trax,CD1 -> Partition A -> A2 DOOM 1,DOOM FX 12,,Main Menu,
Hollywood Edge,The Eerie Edition,CD1 -> Track 28,Male Scream: Eerie Boy Short Yells.,,Nacht Der Untoten Intro,
Sonic Foundry,Cinematix Vol. 2,Sound Effects -> Meat Metal,,,Heart Of The Reich,
Sonic Foundry,World Pop,Stringed Instruments -> Violin -> Violin 02,,,Dog Fire,
Sonic Foundry & Sounds Good,Methods Of Mayhem - Industrial Toolkit,Beats,Vocobeat 32 11-09,,Vendetta,
Spectrasonics,Symphony Of Voices,CD3 -> Partition A -> 02 BOYS AHS,BC  AHS P A,,Little Resistance,
Stuff to Find,,,,,,
EastWest,Stormdrum,,,,Black Cats?,
Kurzweil,K2500,,,,,
Native Instruments,Kontakt,,,,,
Roland,JV-1080,,,,,
Sonic Foundry,??? (Various Libraries),,,(Multiple libraries),,
Spectrasonics,Symphony Of Voices,,,,Downfall,
?,? (GigaStudio library),,,,,
Call of Duty: Black Ops,,,,(Music by: Sean Murray),,
Spectrasonics,Stylus RMX,RMX Grooves -> 68-Small Blocks,68-Small Blocks  Combo,,Temple,
Spectrasonics,Stylus RMX,RMX Grooves -> 73-Caravan,73-Caravan  Combo,,Temple,
Spectrasonics,Stylus RMX,RMX Grooves -> 82-Hindi Ground,82-Hindi Groove  Combo,,Rooftops,
Spectrasonics,Stylus RMX,RMX Grooves -> 90-Variable Axis,90-Variable Axis,,Temple,
Spectrasonics,Stylus RMX,RMX Grooves -> 109-War of the Thips,109-War of the Thips,,Temple,
Zero-G,World Pack,Ethnic Vol 1 -> African,African 102-G,,Invictus,
Call of Duty: Black Ops II,,,,"(Music by: Jack Wall, Jimmy Hinson, Sergio Jimenez Lacima, Shawn Jimmerson, James McCawley, Kevin Sherwood, Brian Tuey)",,
Apple,Loops,Apple Loops for GarageBand,Rural Banjo 01,,Tombstone Perk,
Apple,Loops,Apple Loops for GarageBand,Rural Banjo 07,,Tombstone Perk,
Image-Line,FL Studio,Packs -> Drums -> Snares,Grv Snareclap 12,,Adrenaline,
Image-Line,FL Studio,Packs -> Legacy -> Drums -> Dance,Kick Basic,,Adrenaline,
Image-Line,Harmor,Lead,Aural Psynapse,,Adrenaline,
Image-Line,Harmor,Bass,Basic wobbling,Reaktor 4 + The Finger for Crush,Adrenaline,
Ninevolt Audio,Action Drums,Action Drums 110-119 All,115-Blend In Hi Tick,,Adrenaline,
Spectrasonics,Omnisphere,Distortion,Screaming Wheels,,Adrenaline,
Spectrasonics,Omnisphere,Distortion,Torched Hit,,Adrenaline,
Spectrasonics,Stylus RMX,Metamorphsis,72-Snug Bug,,Zombies Main Theme,
Spectrasonics,Stylus RMX,RMX Grooves,60-Volcano,,Anthem (Tuey Remix),
Spectrasonics,Stylus RMX,RMX Grooves,62-Artificial Blue,,Spider Bot,
Spectrasonics,Stylus RMX,RMX Grooves,135-Hysteria,,Game Over! (Zombies),
Universal Production Music,Too Much Fun,Track 01,Rockabilly Kitty,Used as background instrumental,Who's Who Perk,
YMCK,Magical 8bit Plug,,Triangle Saw,,Adrenaline,
Stuff to Find,,,,,,
Impact Soundworks,Shreddage 1,,,,Adrenaline,
Native Instruments,Kontakt Factory Library,,,,,
Spectrasonics,Stylus RMX,,,,Main Menu (Zombies),
Spectrasonics,Stylus RMX,,,,Adrenaline,
EZdrummer 3,Superior Drummer 2,,,,Adrenaline,
Call of Duty: Black Ops III,,,,(Music by: Jack Wall),,
Spectrasonics,Stylus RMX,RMX Grooves -> 72-Liquid Frame,?,,Ramses Station (All Versions),
Spectrasonics,Stylus RMX,RMX Grooves -> 120-Notre Dame,?,,Ramses Station (Blackout Remix),
Call of Duty: Black Ops IIII,,,,(Music by: Jack Wall),,
Spectrasonics,Trilian,Synth Bass,Bang Street,,,
Spectrasonics,Stylus RMX,RMX Grooves -> 120-Notre Dame,?,,Ramses Station (Blackout Remix),
Overwatch,,,,,,
InSession Audio,Smokin' Country Guitar,Chicken Pickin',,,Route 66,
Native Instruments,Spotlight Collection: Cuba,1 - Percussion Ensembles -> Salsa Ensemble,Cascara,Pattern 1,Havana,
Native Instruments,Spotlight Collection: India,1 - Ensemble -> India Ensemble,Lakshmi,Pattern 1,Suravasa,
Spectrasonics,Omnisphere,PARTITION D -> 04 ARPEGGIATE,Skylark,,Watchpoint: Gibraltar,
Stuff to Find,,,,,,
8Dio,New Rhythmic Aura 1,,,,,
Cinesamples,CineBrass Core,,,,,
Cinesamples,CineBrass Pro,,,,,
Heavyocity,Damage,,,,,
Sonokinetic,Sultan Strings,,,,Temple of Anubis,
Crash Bandicoot N. Sane Trilogy,,,,,,
EastWest,Symphonic Choirs,Basses,Bass shouts,,Aku Aku Invincibility,
EastWest,Symphonic Orchestra,Wood,Woodblock symphony,,Un-Bearable [Death Route] (Crash 2),
Native Instruments,Abbey Road 70s Drummer,,Open Kit,Snare A,Crash Bandicoot Theme,
Native Instruments,Abbey Road Modern Drummer,,Sparkle Kit,Snare A,Cortex Power,
Native Instruments,Abbey Road Modern Drummer,,Sparkle Kit,Snare C,Crash Dash,
Native Instruments,Kontakt Factory Library,Band -> 3 - Electric Pianos,Clavinet,,"Warp Room, Dr. N. Gin (Crash 2), Dr. N. Gin (Warped)",
Native Instruments,Kontakt Factory Library,Band -> 6 - Bass,Classic Bass,,-Used throughout the soundtrack-,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,String Ensemble,,"Warp Room (Crash 2), Rock It / Pack Attack (Crash 2)",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Glockenspiel,,Rock It / Pack Attack (Crash 2),
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Marimba,,Crash Bandicoot Theme,
Native Instruments,Kontakt Factory Library,World -> 7 - Metallophones,Steel Drums,,Diggin' It / Bee-Having (Crash 2),
Native Instruments,Spotlight Collection: Cuba,1 - Percussion Ensembles,Hand Percussion Ensemble,Pattern C1,The Great Gate,
Native Instruments,Spotlight Collection: Cuba,2 - Single Percussion,Bongos,Bongo Set 2,,
Native Instruments,Spotlight Collection: Cuba,2 - Single Percussion,Conga Set,Conga Set 2,,
Scarbee,Clavinet/Pianet,-,Scarbee Clavinet - Full ,,Sewer or Later (Crash 2),
Scarbee,Clavinet/Pianet,-,In Da Phaze,,Un-Bearable [Death Route] (Crash 2),
Spectrasonics,Omnisphere,Hits and Bits,Art of Industry Hit,,Tiny Tiger (Crash 2),
Spectrasonics,Omnisphere,Human Voices,Tuvan Sequencer,,Tiny Tiger (Crash 2),
Spectrasonics,Omnisphere,Organs,Cheesy Toy Surf Organ,,Hang Eight (Crash 2),
Spectrasonics,Omnisphere,Synth Mono,Happy Gaga Lead,,Bear It,
Spectrasonics,Omnisphere,Synth Mono,Vibrasonic Lead,,Bear It,
Spectrasonics,Trilian,ARP + BPM,Desert Rider 2,,Road to Ruin,
Stuff to Find,,,,,,
Native Instruments,Spotlight Collection: West Africa,,,,Road to Nowhere,
Spyro Reignited Trilogy,,,,,,
Spyro the Dragon,,,,,,
Sample: Universal Interactive,Spyro The Dragon,,Doctor Shemp,For the COOKIE SEQ loop,Doctor Shemp,
Spectrasonics,Distorted Reality,Partition B -> 143-170 BPM ,COOKIE SEQ,,"Doctor Shemp, Tree Tops, Gnasty's Loot",
Spectrasonics,Liquid Grooves,CD 1 -> Partition A -> 55 SANDCASTL,SND PERCMX,,"Wizard Peak, Twilight Harbor",
Spectrasonics,Liquid Grooves,CD 1 -> Partition H -> 101 BR.SHUFF,BSH TIMBALE1,,Alpine Ridge,
Spectrasonics,Omnisphere 2,Spotlight - EDM -> Bells and Vibes,Dripping Glide Bell High,,Artisans Home,
Spectrasonics,Stylus RMX,RMX Grooves -> 80-Space Ranger,80-Space Ranger S+H,,Dream Weavers,
UltimateSoundBank,Mediterranean Instruments,CD 2 -> Partition E -> 15-PERC MED,PERCUSS.MED,,"Stone Hill, Peace Keepers",
Spyro 2: Ripto's Rage!,,,,,,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 01 50-69 BPM,HEADINJURY,,Hurricos,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 01 50-69 BPM,ZAIRE,,Hurricos,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 02 70-79 BPM,FUTILE,,"Hurricos, Aquaria Towers",
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 02 70-79 BPM,TRANSFORME,,Aquaria Towers,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 03 80-89 BPM,TRIBAL FIL,,Idol Springs,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 04 90-99 BPM,AIRWAYS,,Scorch,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 05 100-109 BPM,MOTOR M2,,Mystic Marsh,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 05 100-109 BPM,SPINNER,,Metro Speedway,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 05 100-109 BPM,UNDULATER2,,"Idol Springs, Fracture Hills",
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 01 110-119 BPM,STOOPIDFNK,,Skelos Badlands,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 01 110-119 BPM,TWEAK,,Skelos Badlands,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 01 110-119 BPM,WERK,,Skelos Badlands,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 02 120-129 BPM,GLASSFRAGS,,Robotica Farms,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 02 120-129 BPM,METAL LOCK,,Magma Cone,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 02 120-129 BPM,VITALIZER,,"Skelos Badlands, Robotica Farms",
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 02 120-129 BPM,WOWZA,,"Skelos Badlands, Robotica Farms", 
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 03 130-139 BPM,INTRIGUE,,Aquaria Towers,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 03 130-139 BPM,SWEEPSTEPZ,,"Magma Cone, Icy Speedway, Cloud Temples",
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 04 140-159 BPM,HELIOTROPE,,Icy Speedway,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 03 160-480 BPM,SURGE,,Icy Speedway,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition D -> 04 RADIANT,LIQUID CROWN,,Summer Forest,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition D -> 04 RADIANT,PARADISE,,Autumn Plains,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition D -> 04 RADIANT,LUMINIZE,,Winter Tundra,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition F -> 03 ODD BELLS,MICROCHIME,,Crystal Glacier,
Spectrasonics,Hans Zimmer Guitars Vol. 1,Partition C -> MARTIN 6,MARTIN 6 A,,-Used throughout the soundtrack-,
Spectrasonics,Hans Zimmer Guitars Vol. 2,Partition H -> FNGSTYLE PFM,PFM COL 3W,,-Used throughout the soundtrack-,
Spectrasonics,Heart of Africa Vol. 1,CD 1 -> Partition B -> 11 MALENOISE,MALE NOISES,,Bentley's Outpost,
Spectrasonics,Heart of Asia,CD 1 -> Partition B -> BUNGA PH,BUNGA MENU,,"Scorch, Shady Oasis",
Spectrasonics,Heart of Asia,CD 1 -> Partition C -> TEMPL FLT PH,CHITMPL MENU,,Cloud Temples,
Spectrasonics,Heart of Asia,CD 3 -> Partition E -> MALAY MALE 2,MALAY M 27M,,Colossus,
Spectrasonics,Heart of Asia,CD 3 -> Partition E -> MALAY MALE 3,MALAY M 43M,,Colossus,
Spectrasonics,Liquid Grooves,CD 1 -> Partition A -> 55 SANDCASTL,SND PERCMX,,Canyon Speedway,
Spectrasonics,Metamorphosis,CD 1 -> Partition A -> 53-70 LPS,HALF LIFE,,"Zephyr, Magma Cone",
Spectrasonics,Metamorphosis,CD 1 -> Partition B -> 89-93 LPS,CHLORINE C,,Skelos Badlands,
Spectrasonics,Metamorphosis,CD 1 -> Partition B -> 89-93 LPS,DEMENTOR,,Hurricos,
Spyro: Year of the Dragon,,,,,,
Sample: Universal Interactive,Spyro: Year of the Dragon,,,,-Used throughout the soundtrack-,
Spectrasonics,Burning Grooves,CD 1 -> Partition G -> 135 JAMES B.,JAMES BURN,,Country Speedway,
Spectrasonics,Distorted Reality,Partition B -> 143-170 BPM ,COOKIE SEQ,,Frozen Altars,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition A -> 02 70-79 BPM,FUTILE,,Molten Crater,
Spectrasonics,Distorted Reality 2,CD 1 -> Partition B -> 03 130-139 BPM,SWEEPSTEPZ,,"Enchanted Towers, Icy Peak, Sgt. Byrd's Theme",
Spectrasonics,Hans Zimmer Guitars Vol. 1,Partition C -> MARTIN 6,MARTIN 6 A,,-Used throughout the soundtrack-,
Spectrasonics,Hans Zimmer Guitars Vol. 2,Partition H -> FNGSTYLE PFM,PFM COL 3W,,-Used throughout the soundtrack-,
Spectrasonics,Liquid Grooves,CD 1 -> Partition A -> 55 SANDCASTL,SND PERCMX,,"Shiela's Alp, Bentley's Outpost, Lost Fleet",
Spectrasonics,Liquid Grooves,CD 1 -> Partition F -> 89 SWAMPY,SMP FULLMX,,Spooky Swamp,
Spectrasonics,Metamorphosis,CD 2 -> Partition B -> 107-111 LPS,IND. TABLA,,Cloud Spires,
Spectrasonics,Metamorphosis,CD 2 -> Partition B -> 112-115 LPS,TICKER,,Sunrise Spring,
Stuff to Find,,,,,,
AIR Music Technology,Xpand!2,,,more research needed,-Used throughout the soundtrack-,
Native Instruments,Kontakt Factory Library,,,,,
Spectrasonics,Heart of Africa Vol. 1,,,Vocals,Super Bonus Round,
Spectrasonics,Heart of Asia,CD 1 -> Partition E -> PIPA TREMOLO,,Heard at 1:21 - find exact sample,Scorch,
Spectrasonics,Liquid Grooves,,,,"n/a (several, see note)",
Spectrasonics,Metamorphosis,,,,-Used throughout the soundtrack-,
Toontrack,EZdrummer 2,,,more research needed,-Used throughout the soundtrack-,
?,? (Logic Pro?),,Pan Flute,,Frozen Altars,
Crash Team Racing Nitro-Fueled,,,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Marimba,,,
Spectrasonics,Hans Zimmer Guitars Vol. 2,Partition H -> FNGSTYLE PFM,PFM COL 3W,,Spyro Circuit,
Stuff to Find,,,,,,
Native Instruments,Spotlight Collection: Cuba,,,Congas,,
Scarbee,Rickenbacker Bass,,,Amp Preset,-Used throughout the soundtrack-,
Call of Duty: Black Ops - Cold War,,,,(Music by: Jack Wall),,
