Company/Manufacturer,Product,Path/Bank,Preset,Notes
EastWest,Symphonic Orchestra,Perc -> Metals,Vibes,
EastWest,Symphonic Orchestra,Perc -> Wood,Marimba,
5. Idle Away from Mountains,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Erhu,Jiajun Ma,,,
6. Humming Amidst Rocks,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
EastWest,Symphonic Orchestra,Strings -> 10 Cellos -> 3 Effects,VCS Sul Pont,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
7. Above the Sea of Clouds,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
8. Adeptus' Retirement,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
9. A Casual Visit,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
10. A Serendipitous Encounter,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
11. Freedom of Crane,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
12. Rays of Sunlight,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
13. Rainbow at Summit,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
14. Spring in Clouds,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
EastWest,Symphonic Orchestra,Strings -> 10 Violas -> 3 Effects,VAS Sul Pont,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
15. Adeptus' Solace,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
16. The Absence of Adepti,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,Close Mic
17. Emerging Clouds,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
18. Drink with a Hermit,,,,♪ Yu-Peng Chen
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
Best Service,Forest Kingdom 3,2. Soundscapes -> Exotic Flutes,Flute of Gods,
19. Moss Covered Path,,,,♪ Yu-Peng Chen
Live Recording: Erhu,Jiajun Ma,,,
Best Service,Forest Kingdom 3,2. Soundscapes -> Exotic Flutes,Flute of Gods,
20. Bird Call From Afar,,,,
Best Service,Forest Kingdom 3,3. Fantasy Creatures,Love Bird,
,,,,
21. Red Leaf on the Chessboard,,,,
Best Service,Forest Kingdom 3,1. Instruments -> Plucked -> Celtic Harps,Electric Celtic Harp,
22. Secluded Sanctuary,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,London Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Wood,Xylophone,unsure but it sounds close
23. Flickering Petals,,,,♪ Yu-Peng Chen
Live Recording: Dizi,Huabing Tu,,,
Live Recording: Guzheng,Shasha Lu,,,
Live Recording: Guzheng,Mojia Zhao,,,
Best Service,Forest Kingdom 3,2. Soundscapes -> Ancient Secrets,In the Beginning,
24. Swinging in the Breeze,,,,♪ Yu-Peng Chen
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Guzheng,Shasha Lu,,,
Live Recording: Guzheng,Mojia Zhao,,,
Best Service,Forest Kingdom 3,2. Soundscapes -> Ancient Secrets,In the Beginning,
25. Solitude Mountains,,,,♪ Yu-Peng Chen
Live Recording: Dizi,Huabing Tu,,,
Best Service,Celtic Era 2,Soundscapes,Celtic Strings 3,
26. Distant Resonance,,,,♪ Yu-Peng Chen
Live Recording: Dizi,Huabing Tu,,,
Best Service,Celtic Era 2,Soundscapes,Land of Gods,
27. Foregone Giants,,,,♪ Yu-Peng Chen
Best Service,Forest Kingdom 3,2. Soundscapes -> Forests and Jungles,Forest Gathering,
EastWest,Symphonic Orchestra,Perc -> Metals,Glock Mellow,
28. Linger in the Valley,,,,♪ Yu-Peng Chen
Best Service,Desert Winds,Soundscapes,Talking to the Wind,
29. Slumbering Lore,,,,♪ Yu-Peng Chen
Live Recording: Xiao,Yu-Peng Chen,,,
Steinway & Sons,Steinway D-274,,,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
30. Silent Ruins,,,,♪ Yu-Peng Chen
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
Best Service,Forest Kingdom 3,2. Soundscapes -> Exotic Flutes,Flute of Gods,
Best Service,Forest Kingdom 3,2. Soundscapes -> Forests and Jungles,Forest of the Deads,
31. Lone Drifter,,,,♪ Yu-Peng Chen
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
32. Lost Expectation,,,,♪ Yu-Peng Chen
Live Recording: Xiao,Yu-Peng Chen,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
33. The Realm Within,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Voice,Yu-Peng Chen,,,
EastWest,Symphonic Orchestra,Strings -> Harp -> 1 Long,Harp Pluck,
Native Instruments,Noire,NOIRE Pure,Basic Pure,
,,,,"software percussion, rhodes?"
Disc 3: Battles of Liyue,,,,
1. Rapid as Wildfires,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Dizi,Huabing Tu,,,
Live Recording: Guzheng,Shasha Lu,,,
Live Recording: Guzheng,Mojia Zhao,,,
Live Recording: Pipa,Wenqing Shi,,,
EastWest,Symphonic Orchestra,Perc -> CymGong,22 Cymbal,
Native Instruments,Noire,NOIRE Pure,Basic Pure,
2. Chasing the Torrents,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Dizi,Huabing Tu,,,
Live Recording: Guzheng,Shasha Lu,,,
Live Recording: Pipa,Wenqing Shi,,,
EastWest,Symphonic Orchestra,Perc -> CymGong,,
3. Gallant Challenge,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Dizi,Huabing Tu,,,
Live Recording: Guzheng,Shasha Lu,,,
Live Recording: Pipa,Wenqing Shi,,,
Native Instruments,Noire,NOIRE Pure,Basic Pure,
Spectrasonics,Stylus RMX,Classic Stylus -> Tambourines,92-Tambourine,Panned to the right
,,,,
,,,,
,,,,
,,,,
Vortex of Legends,,,,
,,,,
,,,,"Recording Studio: 
- Jintian Recording Studio (01, 02, 04~15, 17)"
,,,,
1. Snow-Buried Tales,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
2. Fragile Fantasy,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
3. Chattering Snowflakes,,,,♪ Yu-Peng Chen
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,Basic Pure,
,,,,sine/flute synth
4. Serene and Sweet Adieu,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
5. Glistening Shards,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
6. Ad Oblivione,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
7. Abiding Chills,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
8. Menacing Cove,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
9. Striding in the Snowstorm,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
10. Sinister Mist,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
11. In the Desolate Hallway,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
12. The Flourishing Past,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
13. Unfinished Frescoes,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
EastWest,Symphonic Orchestra,Strings -> 11 Violins -> 1 Long,11V Harmonics,
14. Spin of Ice Crystals,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
15. Finale of the Snowtomb,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,goated ghibli-core track btw
16. Once-Colored Memories,,,,♪ Yu-Peng Chen
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
17. Moonlike Smile,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Piano,Yu-Peng Chen,Steinway & Sons,Steinway D-274,
,,,,
,,,,
,,,,
,,,,
,,,,
The Shimmering Voyage,,,,
,,,,
,,,,"Recording Studio:
- Jintian Recording Studio (1.01~05, 07, 10, 11, 15 / 2.04, 07 / 3.01~06 / 4.02, 04, 06, 08~23)
- Shanghai Media Group (1.06, 10, 13, 15 / 2.04, 07 / 3.05, 06 / 4.23)
- Shanghai Symphony Hall (2.01~03, 05, 06, 08~23 / 4.24)"
,,,,
Disc 1: Fairytale of the Isles,,,,
1. What a Hopeful Voyage,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
2. Vast and Blue,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
3. Mesmerizing Waves,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
4. Journey into Sweet Dreams,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
5. Whispering Seabreeze,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
Spectrasonics,Omnisphere 2,Ethnic World,Hang Drum ^,
6. Sunshine Beach,,,,♪ Yu-Peng Chen
Live Recording: Nylon Guitar,Ye Fan,,,
7. Ariel's Footprints,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
,,,,synth
8. Melody of Jellyfish,,,,♪ Yu-Peng Chen
,,,,
,,,,
9. Comforting Quietude,,,,♪ Yu-Peng Chen
Spectrasonics,Omnisphere 2,Ethnic World,Hang Drum ^,the return of the pandrum
,,,,
10. Old Tales Preserved,,,,♪ Yu-Peng Chen
Live Recording: Steel Guitar,Siyi Cao,,,
Live Recording: Nylon Guitar,Ye Fan,,,
Live Recording: Strings,International Master Philharmonic Orchestra,,,
11. Cautious Explorers,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
,,,,kalimba
,,,,percussion
12. In Stories of Fading Light,,,,♪ Yu-Peng Chen
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
13. Cozy Company,,,,♪ Yu-Peng Chen
Live Recording: Nylon Guitar,Ye Fan,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
,,,,xylophone
,,,,glockenspiel
14. Reminiscence of the Old Days,,,,♪ Yu-Peng Chen
Live Recording: Ukulele,Yu-Peng Chen,,,
,,,,
15. Faraway Solicitude,,,,♪ Yu-Peng Chen
Live Recording: Nylon Guitar,Ye Fan,,,
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
Disc 2: Blazing Stars,,,,
1. Overture of Storms,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Electric Guitar,Dimeng Yuan,,,
Live Recording: Choir,Shanghai Zhu Zirong Art Studio,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
2. A Sparky Clash,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
3. Innocent Age,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
4. Whence the Flow Cometh,,,,♪ Yu-Peng Chen
Live Recording: Nylon Guitar,Ye Fan,,,
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Native Instruments,Noire,NOIRE Pure,,
5. Hunt for Delicacy,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
6. Sneaky & Mischievous,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
7. Mellow Memories,,,,♪ Yu-Peng Chen
Live Recording: Nylon Guitar,Ye Fan,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
8. The Wolf Boy,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
9. Battle Preparation,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
10. The Astrologist Awaiting,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
11. The Starlit Past,,,,♪ Yu-Peng Chen
Live Recording: Strings,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
12. Fireside Rest,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
,,,,possibly software harpsichord
13. A Wicked Plot,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
14. A Cunning Trick,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
15. L'arrivo Della Signora,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Choir,Shanghai Zhu Zirong Art Studio,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
16. A Yearning Breeze,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
17. Ripples of Daydream,,,,♪ Yu-Peng Chen
Live Recording: Strings,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
"18. Welcome Back, My Companion",,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
,,,,synth
19. The Sudden Collapse,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Dizi,Huabing Tu,,,?
Live Recording: Pipa,Wenqing Shi,,,?
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
20. The Lunar-Eclipsing Palace,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Live Recording: Xiao,Huabing Tu,,,
Live Recording: Zhonghu,Jiajun Ma,,,
Live Recording: Guzheng,Mojia Zhao,,,
Live Recording: Pipa,Wenqing Shi,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
21. Unexpected Savior,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
22. A Letter from Afar,,,,♪ Yu-Peng Chen
Live Recording: Strings,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
23. Lovers' Oath,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,Shanghai Symphony Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
Disc 3: Roar of the Formidable,,,,
1. All-Conquering Tide,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
,,,,cinematic sfx
,,,,sine-like synth
,,,,acoustic drums
2. Never-Ending Performance,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Tin Whistle,Yu-Peng Chen,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
Spectrasonics,Stylus RMX,Classic Stylus -> Tambourines,92-Tambourine,
3. Wrath of Monoceros Caeli,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Voice,Yu-Peng Chen,,,
Heavyocity,Damage,02 Percussive Kits -> 05 Damage Kits,PERC Epik Elektro Kit,
Spectrasonics,Stylus RMX,RMX Grooves -> 160-Find The Exit,160-Find The Exit Hi-Hats,
,,,,cinematic drums
,,,,electric guitar
,,,,hammered dulcimer
,,,,stylus loop? (same as Endless Echoes)
,,,,church organ
4. Dance with the Great Vortex,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
5. Ode to Azhdaha,,,,♪ Yu-Peng Chen
Live Recording: Choir,Shanghai Zhu Zirong Art Studio,,,
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
,,,,software brass?
6. Rage Beneath the Mountains,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Dizi,Huabing Tu,,,
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Electric Guitar,Jinqiao Ge,,,
Live Recording: Electric Bass,Li Zhang,,,
Live Recording: Choir,Shanghai Zhu Zirong Art Studio,,,
Live Recording: Strings,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
,,,,metal drums
,,,,software brass?
Disc 4: A Stranger's Sojourn,,,,
1. Hymn of the Pearl,,,,♪ Yu-Peng Chen
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
2. Overture of Falling Stars,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
3. Ominous Fandango,,,,♪ Yu-Peng Chen
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
,,,,
,,,,
4. Rapture of the Chaos,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
5. Foul Legacy,,,,♪ Yu-Peng Chen
Live Recording: Electric Guitar,Jinqiao Ge,,,
,,,,
,,,,
6. Golden Dreams,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
,,,,
7. Palace of Jadeite,,,,♪ Yu-Peng Chen
,,,,
,,,,
8. Moon-Eclipsing Chamber,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
9. The Imminent Triumph,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Native Instruments,Noire,NOIRE Pure,,
10. A Noble Sacrifice,,,,♪ Yu-Peng Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
Vienna Symphonic Library,Synchron Harp,,,Maybe?
11. Lingering Bitterness,,,,♪ Yu-Peng Chen
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Credited Piano Performance,Yu-Peng Chen,,,
Native Instruments,Noire,NOIRE Pure,,
12. Frostbiting Bloom,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Strings,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
,,,,
13. Tale of the Yakshas,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Strings,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> CymGong,60 Gong,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
,,,,
14. Invitation of Windblume,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Strings,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Various Metals,A1
Native Instruments,Noire,NOIRE Pure,,
,,,,VSL percussion?
,,,,
15. An Inauspicious Blow,,,,"♪ Yu-Peng Chen, Jiade He"
Live Recording: Strings,International Master Philharmonic Orchestra,,,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,
Native Instruments,Noire,NOIRE Pure,,
,,,,
16. Fateful Departing,,,,"♪ Yu-Peng Chen, Simai Wang"
Live Recording: Strings,International Master Philharmonic Orchestra,,,
Native Instruments,Noire,NOIRE Pure,,
