Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
E-MU Systems,Proteus/1,Bank 0,000 Stereo Piano,,Arriving with a Request,
E-MU Systems,Proteus/1,Bank 0,002 InChoirIrie,,"Welcome, Boy, Tanuko's Destiny",
E-MU Systems,Proteus/1,Bank 0,004 Stereo Sax,,Hikaru & Akane's Theme,
E-MU Systems,Proteus/1,Bank 0,010 Phantazia,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,045 Wide Marimba,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,046 Latin Perc.,Güiro,"Pastoral March, Mambo & Samba's Theme, Toilet'n Penguin",
E-MU Systems,Proteus/1,Bank 2,151 OrchestraHit,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 2,170 French Horn,To fully demo.,Super High Speed Bath,
E-MU Systems,Proteus/2,Bank 0,024 Flute,,"Toilet'n Penguin, Tanuko's Destiny",
E-MU Systems,Proteus/2,Bank 0,028 Clarinet,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,045 Tuba,,"Chu Chu Polka, Welcome, Boy, Michael & Gabriel's Theme",
E-MU Systems,Proteus/2,Bank 0,050 Timpani,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,051 Gong/Cymbal,Gong,"Hikaru & Akane's Theme, 1 - 2 - Kung Fu, Go to the Dragon King's Palace, Lovely Otohime",
E-MU Systems,Proteus/2,Bank 1,079 Kool Bass,,"Corn Spirit Rhapsody, Shooting Star's Theme, Destroy the Candy, Tanuko's Destiny, Koitsu & Aitsu's Theme",
E-MU Systems,Proteus/3,Bank 0,001 Accordion,,Lovely Otohime,
E-MU Systems,Proteus/3,Bank 0,026 Oud,,Chu Chu Polka,
E-MU Systems,Proteus/3,Bank 1,125 Bass,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/3,Instruments,013 Sitar,,The Moon Appeared,
Roland,SR-JV80-02 Orchestral,XP-X,216 TubulaBells,,"Overture 'Sexy Parodius', Welcome, Boy, Super High Speed Bath, Shooting Star's Theme",
Roland,SR-JV80-18 World Collection Latin,XP-X,069 Mariachi Tp 1,,-Used throughout the soundtrack-,
,,,,,,
Section 3 - TwinBee,,,,,,
,,,,,,
Detana!! TwinBee / Bells & Whistles,,"(Released: February, 1991)",,,Jump to top,
KORG,M1R,PROG,09 Drums #1,C3 (Kick),-Used throughout the soundtrack-,
Roland,R-8,,,Snare,-Used throughout the soundtrack-,
Sound Ideas,Hollywood Series 4000,4001-11-03 00:00:00,"CARTOON, BOING","TIMPANI, WOBBLE, PERCUSSION, MUSIC...",Detana TwinBee (Title Demo),
Pop'n TwinBee ★,,"(Released: March 26, 1993)",,,,
AKAI,S1000,SH1113 SPACE PADS,SPACE PAD5,SPACE STRING,"Ocean, Wild Life",
AKAI,S1000,SAMPLE WAVE MIXING SWM #2,SOLONA 1,SOLINA,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM #3,SYM+BASSCOMB,SYNTHC2,-Used throughout the soundtrack-,
AKAI,XR10,PRST-53,HITS,,"Demo, Deep Lava Cave, Big Boss Battle, Big Boss Battle 2, Final Boss Battle",
AKAI,XR10,PRST-58,WHISTLE,,"Level Complete, Level Complete 2",
AKAI,XR10,PRST-62,TIMBALES H,,"Level Complete, Level Complete 2",
E-MU Systems,Proteus/2,Bank 0,058 Percussion 1,From TTA: Buster Busts Loose!,Staff Roll,
KORG,01/W,PROG -> Bank A,A57 Harp,From TTA: Buster Busts Loose!,"Staff Roll, High Score",
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,Part of the SNES SDK,Mechanical World,
Roland,JV-80,Internal,I17 Slap !!!,,"Demo, Ocean, Big Boss Battle 2",
Roland,JV-80,Internal,I44 Fantasia JV,,"Insert Name, Level Complete, Level Complete 2",
Roland,JV-80,Internal,PRI PR — I RHYTHM,"Snare, Tom, Cymbals",-Used throughout the soundtrack-,
Roland,JV-80,Preset A,A35 Warm Vibe,,-Used throughout the soundtrack-,
Roland,JV-80,Preset B,B76 Square Lead,,"Opening, Big Airship, Mechanical World, Level Complete 2, Staff Roll",
Roland,L-CD1,Woodwinds #1 JP,P2 Steamer 1,S50_Steam-B,"Level Complete, Level Complete 2",
Yamaha ,TG77,Waveform,09 Clarinet,From Super Castlevania IV,Staff Roll,
Stuff to Find,,,,,,
AKAI,S1000,SL1043 VOICE #1,VOICE 1 CHRS,CHOIR G4,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,055 Glockenspiel,,"Insert Name, Staff Roll",
E-MU Systems,Proteus/2,,,French Horn,-Used throughout the soundtrack-,
Roland,JV-80,?,,Octave Brass,-Used throughout the soundtrack-,
?,?,,,Mouth Harp,SFX,
?,?,,,Clav,"Big Airship, Big Boss Battle",
?,?,,,High Synth Mallet,Staff Roll,
?,?,,,Orchestra Chord,Final Boss Battle,
?,?,,,Timpani,"Far East Sky, Deep Lava Cave, Big Boss Battle, Big Boss Battle 2, Level Complete, Level Complete 2, Final Boss Battle",
?,?,,,Trumpet,Staff Roll,
?,?,,,FM E.Piano,Ocean,
?,?,,,Abstract Waveform,,
?,?,,,Organ Waveform,,
?,?,,,Kick,,
Pop'n TwinBee: Rainbow Bell Adventures ★,,"(Released: January 7, 1994)",,,,
AKAI,S612,SL201 ORCHESTRA ENSEMBLE,MARIMBA #1,,-Used throughout the soundtrack-,
AKAI,S1000,SL1009 HORNS #1,FRENCH HORNS,F HORNS 3,-Used throughout the soundtrack-,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,"TwinBee to the Rescue!, Crazy Attack!, Evil TwinBee",
AKAI,S1000,SL1028 VIBRAPHONE MARIMBA BELL,VIBRA SOLO,VIBRA F4,"Green Hills ~ Blue Skies, Rainbow Music Factory",
AKAI,S1000,SL1037 BRASS SECTION #2,S BRASS1,S BRASS C4-L,-Used throughout the soundtrack-,
AKAI,S1000,SL1088 WIND #2,BASSOON,BASSOON-C2,"A Child's Fantasy Realm, Pastel Forest",
AKAI,S1000,SL1088 WIND #2,ENGLISH HORN,ENGHORN-A#3,Pastel Forest,
AKAI,S1000,SL1101 ORGAN PEDALS,ORGAN 1,ORGAN 1,-Used throughout the soundtrack-,
AKAI,S1000,SL1137 BASS CLARINET,SAXOPHONE,SAX G#2,Rainbow Music Factory,
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,S1000,SL3049 MUSIC BOX,MUSIC BOX,DREAM BOX A4,-Used throughout the soundtrack-,
AKAI,S1000,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,"We're Done Here!, Danger Approaches",
AKAI,S1000,WORK STATION WS3003 DANCE,DANCE KIT,CLAP   1,-Used throughout the soundtrack-,
AKAI,S1000,WORK STATION WS3012 DANCE #2,SQUARE BRASS,SQUARES,-Used throughout the soundtrack-,
AKAI,XR10,PRST-19,SNARE9,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-23,HAT CL,,"Sunset Over the Hills, How Did We Do?, World of Ice and Snow",
AKAI,XR10,PRST-28,TOM1 H,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-38,CRASH1,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-47,CONGA4,,Fast-Flowing Rivers,
AKAI,XR10,PRST-51,CABASA,,"Next Destination, Fast-Flowing Rivers",
AKAI,XR10,PRST-56,COWBELL,,"Next Destination, Fast-Flowing Rivers",
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,Pause Sound (SFX),
KORG,M1,PROG,09 Drums #1,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,Waveform,99 DWGS Sine,Part of the SNES SDK,SFX,
KORG,M1R,PROG,07 Symphonic,,-Used throughout the soundtrack-,
KORG,M1R,PROG,18 Flute,,-Used throughout the soundtrack-,
KORG,M1R,PROG,23 Choir,,-Used throughout the soundtrack-,
KORG,M1R,PROG,51 E.Piano4,,-Used throughout the soundtrack-,
KORG,T3,PROG,30 Pizzicato,,"Distorted Fantasy, Pastel Forest, Run! Run!",
KORG,T3,PROG,47 Veneziano,,"Green Hills ~ Blue Skies, Rainbow Music Factory",
KORG,T3,PROG,82 Analog,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
E-MU Systems,Proteus/2,Bank 1,120 Glitter God,Bells - Part of the SNES SDK,Konami Logo,
?,?,,,Whirring Waveform,,
TwinBee Taisen Puzzle-Dama,,"(Released: December 9, 1994)",,,,
AKAI,S1000,SL1035 WIND #1,HARMONICA,HARMONICAC#4,Elegant Symphonia,
AKAI,S1000,SL3034 ANALOG BRASS,OBX-ANA BRAS,EX BR G3 SA,Pastel on the Beach,
AKAI,XR10,PRST-53,HITS,,"Rhapsody in Red!, Symphonic Crisis",
E-MU Systems,Proteus/1,Bank 0,003 BigCityBrass,,"Crossing the Sea of Clouds ~GO! IN A Arrange Version, Twin Memories ~GO! IN A Arrange Version",
E-MU Systems,Proteus/1,Bank 0,017 Verb Flute,,Elegant Symphonia,
Roland,JV-80,Internal,I54 Analog Bs 2,,Gift of the Wind,
Roland,JV-80,Preset A,A71 Fretless,,Island,
Sound Ideas,Hollywood Series 4000,4001-62-03,"CARTOON, HORN","BICYCLE HORN, THREE QUICK TOOTS",Gift of the Wind,
Stuff to Find,,,,,,
E-MU Systems,Proteus/2,,,May be used?,,
KORG,01/W,,,May be used?,,
Roland,SR-JV80-02 Orchestral,,,May be used?,,
TwinBee Yahho! / Magical TwinBee,,"(Released: April 19, 1995)",,,,
AKAI,S1000,SL1005 PERCUSSION #1,SLAY BELLS,SLAY BELLS 1,-Used throughout the soundtrack-,
AKAI,S1000,SL1045 BAROQUE STRINGS,STRING SECT1,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,000 Stereo Piano,,The Melody was Lost,
E-MU Systems,Proteus/1,Bank 0,010 Phantazia,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,045 Wide Marimba,,"Varroom March, Schizoid Doll",
E-MU Systems,Proteus/1,Bank 0,046 Latin Perc.,Güiro,Wonderful Armor,
E-MU Systems,Proteus/1,Bank 2,151 OrchestraHit,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 2,170 French Horn,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,025 Piccolo,,"The Melody was Lost, We're Great ~ Yahho! Instrumental Version~",
E-MU Systems,Proteus/2,Bank 0,028 Clarinet,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,050 Timpani,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 1,079 Kool Bass,,Crazy Tirpitz,
E-MU Systems,Proteus/3,Bank 1,125 Bass,,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank A,A30 Fresh Air,,Let's Challenge!,
Roland,JV-80,Preset B,B12 Real Pizz,,Twin Flight,
Roland,SR-JV80-02 Orchestral,XP-X,216 TubulaBells,,-Used throughout the soundtrack-,
TwinBee Miracle (Unreleased),,,,,,
E-MU Systems,Proteus/1,Bank 2,151 OrchestraHit,,Battle Theme?,
E-MU Systems,Proteus/2,Bank 0,050 Timpani,,Battle Theme?,
Roland,JV-80,,,,V-Jump Festival '95 Video Trailer,
TwinBee RPG,,"(Released: April 2, 1998)",,,,
AKAI,S1000,WORK STATION WS3012 DANCE #2,SQUARE BRASS,SQUARES,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,045 Wide Marimba,,Fear,
E-MU Systems,Proteus/2,Bank 0,024 Flute,,,
Stuff to Find,,,,,,
KORG,?,,,May be used?,,
Roland,JV-1080,,,,,
Roland,SOUND Canvas SC-88,,,,,
,,,,,,
Section 4 - Ganbare Goemon,,,,,,
,,,,,,
The Legend of the Mystical Ninja,,"(Released: July 19, 1991)",,,Jump to top,
AKAI,S612,SL206 SOUNDS OF JAPAN,SHAKUHACHI #2,,-Used throughout the soundtrack-,
KORG,M1,PROG,06 Fretless,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,PROG,09 Drums #1,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,PROG,11 E.Piano1,Part of the SNES SDK,"The Happiest Place in Japan!, Arcade-Style Fun!",
KORG,M1R,PROG,62 TenorSax,,-Used throughout the soundtrack-,
KORG,MSC-02S Synth 1,PROG,20 Busy Talk,,"The Happiest Place in Japan!, How About a Burger?, Ebisumaru's Alluring Dance",
KORG,T3,PROG,22 Harmonica,,"A Game of Simple Enjoyment, Aaaaand They're Off!",
Stuff to Find,,,,,,
AKAI,?,,,Tsuzumi,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,"Spunky Female Ninja, A Game of Trivia, Exciting Theatre, Pause!",
KORG,DDD-5,,,May be used?,,
KORG,T3,PROG,07 Stringorch,,-Used throughout the soundtrack-,
?,?,,,Koto,-Used throughout the soundtrack-,
?,?,,,Flute,-Used throughout the soundtrack-,
?,?,,,Piano,Aaaaand They're Off!,
?,?,,,Square Wave Synth,"King Ryukyu's Secret, Enter the Card Game, Gradius ~ Space Shooting, Gradius ~ Boss Battle",
?,?,,,Brass Fall,-Used throughout the soundtrack-,
Ganbare Goemon 2: Kiteretsu Shōgun Magginesu,,"(Released: December 22, 1993)",,,,
AKAI,S612,SL206 SOUNDS OF JAPAN,SHAKUHACHI #2,,"Chapter Start, Bunny Valley, Fortune Teller",
AKAI,S950,SL506 STRINGS #1,STRINGS 1,,-Used throughout the soundtrack-,
AKAI,S1000,SL1006 PERCUSSION #2,NOISE MAKER,NOISEMAKER 3,-Used throughout the soundtrack-,
AKAI,S1000,SL1009 HORNS #1,TROMBONES,AMBONES  1,-Used throughout the soundtrack-,
AKAI,S1000,SL1009 HORNS #1,FRENCH HORNS,F HORNS 2,-Used throughout the soundtrack-,
AKAI,S1000,SL1013 FRETLESS BASS,SOFT BASS,SOFT BASS  1,-Used throughout the soundtrack-,
AKAI,S1000,SL1041 ELECTRIC GUITAR #2,GIBSON 2,GBSN 335 E4,"Introduction (part 1), Game Over 1, The End?",
AKAI,S1000,SL1042 DISTORTION GUITAR,DISTORT CHRS,DIST CRD G0,Dragon Lake,
AKAI,S1000,SL1061 TRUMPET & SAX #2,TENOR SAX,TENOR SAX C4,-Used throughout the soundtrack-,
AKAI,S1000,SL1062 HORNS #2,CHRS FRHORN,FM FRHORN G4,-Used throughout the soundtrack-,
AKAI,S1000,SL1091 DISTORTION GUITAR #2,EG O.D,EG OD  C2,"Goemon Impact!, Chapter 1, 2, & 4 Clear!, Dragon Lake, Samurai Woods, Sky Castle Wall",
AKAI,S1000,SL1147 BRAZIL PERCUSSION,CUICA,CUICA HI,Introduction (part 1),
AKAI,S1000,SL3016 CELLO SECTION #1,CELLO SECT1,C#1-VC S.H,"Xexex Opening Screen, Lava Caves, Before the Final Battle",
AKAI,S1000,SL3025 JAPANESE DRUM,JAPANESE DR.,CLACK 1,Title Screen,
AKAI,S1000,SL3025 JAPANESE DRUM,JAPANESE DR.,SHIME 101,Boss Opening,
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,S1000,SL3034 ANALOG BRASS,TX8-FMS BRAS,TX BR G3  SA,"Xexex Stage, Xexex Boss, Xexex Clear, Sky Castle Gates",
AKAI,S1000,SL3056 SHAMISEN,SYAMISEN,SYAMI-3 F1#,-Used throughout the soundtrack-,
AKAI,S1000,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM #3,MARIMBA,MARIMBA C3,-Used throughout the soundtrack-,
AKAI,S1000,WORK STATION WS #11 FUNK,VX BASS 1,VX BASS1,"Xexex Boss, Xexex Clear, Samurai Woods, Runaway Snowman Head!",
AKAI,XR10,PRST-03,KICK3,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-18,SNARE8,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-19,SNARE9,,"Xexex Boss, Xexex Clear, Sky Castle Gates",
AKAI,XR10,PRST-27,TOM1 M,,"Log Lake, Lava Mine Cart Ride, Runaway Snowman Head!, Magginesu's Domain",
AKAI,XR10,PRST-40,RIDE,,"World Map, Runaway Snowman Head!, Credits, Hell",
AKAI,XR10,PRST-43,FINGER,,"World Map, Town, Goemon Memory Game",
AKAI,XR10,PRST-45,CONGA2,,"Ryukyu Resort, Log Bridge Road, Mouse Woods",
AKAI,XR10,PRST-52,TAMBOURINE,,Character Select,
AKAI,XR10,PRST-56,COWBELL,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,017 Verb Flute,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
Roland,JV-80,Internal,I17 Slap !!!,,"Boss Battle, Xexex Stage, Lava Mine Cart Ride, Revenge of the Red Chef Blobs, Chapter 5 Clear!, Magginesu Battle, Dracula",
Roland,JV-80,Internal,I57 Fine Organ,,Meet Yae,
Roland,JV-80,Preset A,A73 Woody Bass 1,,-Used throughout the soundtrack-,
Roland,JV-80,Preset B,B43 Harmon Mute1,,"Goofy Woods, Devil Bazooka, Fish Lake",
Roland,SOUND Canvas SC-55,Capital,062 Brass 1,Octaved (Notes C6 & C7),-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,108 Koto,,-Used throughout the soundtrack-,
Sound Ideas,Series 1000,1012-05-02,"EXPLOSION, BOMB",MEDIUM BLAST,Chapter 5 Clear!,
Sound Ideas,Series 1000,1020-13-02,MOUTH HARP,"SINGLE BOING, MUSIC COMEDY, JEW'S HARP 02",-Used throughout the soundtrack-,
Sound Ideas,Series 1000,1021-02-05,TRUMPET,"COMICAL, BABY CALL, MUSIC, COMEDY 03","Here Come the Guards!, Floor Sweeper",
Stuff to Find,,,,,,
AKAI,?,,,Tsuzumi,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 1,120 Glitter God,Bells - Part of the SNES SDK,Konami Logo,
Ganbare Goemon 3: Shishijūrokubē no Karakuri Manji Gatame,,,"(Released: December 16, 1994)",,,
AKAI,S612,SL206 SOUNDS OF JAPAN,SHAKUHACHI #2,,"Future Overworld, Industrial Town",
AKAI,S1000,SL1009 HORNS #1,TROMBONES,AMBONES  1,-Used throughout the soundtrack-,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,Run Faster!,
AKAI,S1000,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,Run Faster!,
AKAI,S1000,SL1041 ELECTRIC GUITAR #2,GIBSON 2,GBSN 335 E4,Opening ~ Preparing for Battle!,
AKAI,S1000,SL1042 DISTORTION GUITAR,VEL DAMP,DISTDAMP E0,Run Faster!,
AKAI,S1000,SL1044 STRINGS #2,STRINGS SEC2,STR C4-2,-Used throughout the soundtrack-,
AKAI,S1000,SL1045 BAROQUE STRINGS,STRING SECT1,STR SECT C4,"Opening - Bisumaru of Neo-Edo, Bisumaru's Theme, Fearsome Hand!, Stage 7",
AKAI,S1000,SL1061 TRUMPET & SAX #2,TENOR SAX,TENOR SAX C4,-Used throughout the soundtrack-,
AKAI,S1000,SL1062 HORNS #2,CHRS FRHORN,FM FRHORN G4,-Used throughout the soundtrack-,
AKAI,S1000,SL1071 ORGAN #3,SHIMMER HAM1,HAMMOND2 C5,Run Faster!,
AKAI,S1000,SL1129 SYNTH PADS,PROPHET 2,PRO 2  C4,-Used throughout the soundtrack-,
AKAI,S1000,SL1147 BRAZIL PERCUSSION,CUICA,CUICA HI,"Opening - No More Closeups!, Oh No!",
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,S1000,SL3034 ANALOG BRASS,TX8-FMS BRAS,TX BR G3  SA,"Fearsome Hand!, Stage 6, Stage 7, Parodius Boss Battle, Stage 8",
AKAI,S1000,SL3056 SHAMISEN,SYAMISEN,SYAMI-3 F1#,-Used throughout the soundtrack-,
AKAI,S1000,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM #3,MARIMBA,MARIMBA C3,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM3003 SYNTH BASSES,KNOCK BASS2,KNOCK BASS-2,Opening - Wiseman's Vacation,
AKAI,XR10,PRST-18,SNARE8,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-47,CONGA4,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-48,VIBRASLAP,,The Power is Mine!,
AKAI,XR10,PRST-52,TAMBOURINE,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-56,COWBELL,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-57,CLAVES,,Thief Neko,
AKAI,XR10,PRST-59,SQUEAK L,,"Future Overworld, Futuristic Store, Industrial Town",
AKAI,XR10,PRST-62,TIMBALES H,,Opening ~ No More Close-Ups!,
E-MU Systems,Proteus/1,Bank 0,017 Verb Flute,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Instruments,109 Wind Cyc 3,,"Stage 5 Part Two, Stage 6, Stage 8",
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
Roland,JV-80,Preset A,A87 Rubber Bs 2,,Futuristic Store,
Roland,JV-80,Preset B,B43 Harmon Mute1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,062 Brass 1,Octaved (Notes C6 & C7),-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,108 Koto,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Drum Set,026 TR-808,"Snare, Cowbell, Triangle",-Used throughout the soundtrack-,
Sound Ideas,Series 1000,1020-13-02,MOUTH HARP,"SINGLE BOING, MUSIC COMEDY, JEW'S HARP 02","Village, Underground",
Stuff to Find,,,,,,
AKAI,?,,,Tsuzumi,,
?,?,,,Mambo No. 5 Voice 1,Opening ~ No More Close-Ups!,
?,?,,,Mambo No. 5 Voice 2,Opening ~ No More Close-Ups!,
Ganbare Goemon Kirakira Dōchū: Boku ga Dancer ni Natta Wake,,,"(Released: December 22, 1995)",,,
AKAI,S612,SL206 SOUNDS OF JAPAN,SHAKUHACHI #2,,"Desert Moon Forest, Ice Moon Cliffs, Ice Moon Fortress",
AKAI,S1000,SL1001 GRAND PIANO #1,NORMAL PF,NPF G#2,The Evil Seppukumaru,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,"Boxing Champs, Racing Game Robot, Desert Fortress Revisited, Ice Fortress Revisited, Credits",
AKAI,S1000,SL1044 STRINGS #2,STRINGS SEC2,STR C4-2,-Used throughout the soundtrack-,
AKAI,S1000,SL1061 TRUMPET & SAX #2,TENOR SAX,TENOR SAX C4,-Used throughout the soundtrack-,
AKAI,S1000,SL1125 MALE CHORUS AH,M.CHORUS AH,MALE G2,"Bungee Challenge, Bungee Robot, Forest Moon Town",
AKAI,S1000,SL1129 SYNTH PADS,PROPHET 2,PRO 2  C4,-Used throughout the soundtrack-,
AKAI,S1000,SL1147 BRAZIL PERCUSSION,CUICA,CUICA HI,"Adventure! Let's Go!, Impact is Alive",
AKAI,S1000,SL3056 SHAMISEN,SYAMISEN,SYAMI-3 F1#,-Used throughout the soundtrack-,
AKAI,S1000,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,-Used throughout the soundtrack-,
AKAI,S1000,ELECTRIC POP WORK STATION WS3007,RAVER KIT,RV BASS02 SA,Mini Game Menu,
AKAI,S1000,SAMPLE WAVE MIXING SWM #3,MARIMBA,MARIMBA C3,"Bungee Robot, Sasuke's Errand",
AKAI,S1000,SAMPLE WAVE MIXING SWM3001 ANALOG SYNTH,ANA BNASS2,ANA-BRS2C4,"Boxing Champs, Racing Game Robot, Desert Fortress Revisited",
AKAI,S1000,SAMPLE WAVE MIXING SWM3002 SYNTH PAD #1,PRO PAD,PRO 1  C3,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM3003 SYNTH BASSES,KNOCK BASS2,KNOCK BASS-2,"Adventure! Let's Go!, Title Screen, Impact is Alive",
AKAI,S1000,WORK STATION WS3003 DANCE,DANCE KIT,CLAP   1,Credits,
AKAI,XR10,PRST-03,KICK3,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-18,SNARE8,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-27,TOM1 M,,"Racing Game Robot, Water Moon Forest",
AKAI,XR10,PRST-38,CRASH1,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-40,RIDE,,"Mini Game Menu, The Caves",
AKAI,XR10,PRST-48,VIBRASLAP,,Ice Moon Town,
AKAI,XR10,PRST-46,CONGA3,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-52,TAMBOURINE,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-56,COWBELL,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-63,AGOGO L,,Happy Birthday Wise Ol' Man!,
E-MU Systems,Proteus/1,Bank 0,017 Verb Flute,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Instruments,109 Wind Cyc 3,,Happy Birthday Wise Ol' Man!,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
Roland,SOUND Canvas SC-88,SC-55 Map,006 000 E.Piano 2,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,012 000 Vibraphone,,"Tanuki's Illusion, Water Moon Fortress, Planet Impact Town",
Roland,SOUND Canvas SC-88,SC-55 Map,019 000 Organ 3,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,026 000 Steel-str.Gt,,"The Evil Seppukumaru, Deliver the Medicine, Water Moon Forest",
Roland,SOUND Canvas SC-88,SC-55 Map,058 000 Trombone,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,062 000 Brass 1,Octaved (Two versions sampled),-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-55 Map,069 000 Oboe,,Sasuke's Errand,
Roland,SOUND Canvas SC-88,SC-55 Map,080 000 Ocarina,,"Deliver the Medicine, Water Moon Forest, Ice Fortress Revisited, Water Fortress Revisited, Just One Chance...",
Roland,SOUND Canvas SC-88,SC-55 Map,108 000 Koto,,Desert Moon Forest,
Roland,SOUND Canvas SC-88,SC-55 Map,124 000 Bird,,Happy Birthday Wise Ol' Man!,
Roland,SOUND Canvas SC-88,SC-88 Map,035 000 Picked Bass,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map,039 000 Synth Bass 1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map,040 000 Synth Bass 2,,-Used throughout the soundtrack-,
Sound Ideas,Series 1000,1012-05-02,"EXPLOSION, BOMB",MEDIUM BLAST,"Stage Clear, After Battle Bonus",
Sound Ideas,Series 1000,1020-13-02,MOUTH HARP,"SINGLE BOING, MUSIC COMEDY, JEW'S HARP 02",-Used throughout the soundtrack-,
Stuff to Find,,,,,,
AKAI,?,,,Tsuzumi,,
?,?,,,Clean Guitar,,
?,?,,,Drum Loop,"Adventure! Let's Go!, Title Screen, Forest Moon Fortress pt 2, Impact is Alive",
?,?,,,Funk Guitar,The Caves,
?,?,,,Guitar Mute,Water Moon Cliffs,
?,?,,,Synth Bass,Foggy Valley,
Ganbare Goemon: Uchū Kaizoku Akogingu,,"(Released: March 22, 1996)",,,,
